drug_id,rna_id,drug_name,rna_name,label
1,564,Gemcitabine,miR-663,1
48,74,Epirubicin,miR-125b,1
66,221,Paroxetine,miR-21*,1
18,153,Vincristine,miR-181a,1
29,534,Verapamil,miR-593*,1
17,317,Adriamycin,miR-335,1
29,329,Verapamil,miR-34b,1
37,245,Temozolomide,miR-223,1
36,16,Oxymatrine,MALAT1,1
1,90,Gemcitabine,miR-1285,1
25,8,"1,25(OH)2D3",H19,1
0,227,Cisplatin,miR-214,1
16,157,Docetaxel,miR-181d,1
3,505,Imatinib,miR-532,1
0,98,Cisplatin,miR-1299,1
1,378,Gemcitabine,miR-422a,1
17,227,Adriamycin,miR-214,1
17,184,Adriamycin,miR-193a-3p,1
13,15,Oxaliplatin,MACC1-AS1,1
29,156,Verapamil,miR-181c,1
9,259,Fluorouracil,miR-27b,1
52,234,5-Fluorouracil,miR-218,1
53,369,Daunorubicin,miR-383,1
52,466,5-Fluorouracil,miR-500a,1
0,136,Cisplatin,miR-150,1
29,119,Verapamil,miR-141*,1
34,460,Sorafenib,miR-494,1
57,74,FOLFOX Chemotherapy,miR-125b,1
29,214,Verapamil,miR-205,1
6,101,Gefitinib,miR-130a,1
52,57,5-Fluorouracil,miR-1202,1
1,133,Gemcitabine,miR-148b,1
6,237,Gefitinib,miR-22,1
52,423,5-Fluorouracil,miR-4638,1
52,533,5-Fluorouracil,miR-593,1
13,109,Oxaliplatin,miR-135a,1
19,315,Etoposide,miR-330,1
13,477,Oxaliplatin,miR-513a,1
29,562,Verapamil,miR-660,1
16,129,Docetaxel,miR-146a,1
57,55,FOLFOX Chemotherapy,miR-10b,1
16,42,Docetaxel,miR-100,1
0,203,Cisplatin,miR-19b,1
19,216,Etoposide,miR-20a,1
13,549,Oxaliplatin,miR-630,1
5,59,Doxorubicin,miR-122,1
1,441,Gemcitabine,miR-4721,1
59,74,Vemurafenib,miR-125b,1
5,498,Doxorubicin,miR-520d,1
18,382,Vincristine,miR-425,1
0,134,Cisplatin,miR-149,1
50,509,PLX4720,miR-543,1
0,319,Cisplatin,miR-339,1
50,282,PLX4720,miR-30b,1
80,126,pegIFN/RBV therapy,miR-145,1
1,143,Gemcitabine,miR-15a,1
75,105,Sunitinib,miR-133a,1
52,438,5-Fluorouracil,miR-4711,1
19,271,Etoposide,miR-29c,1
14,606,Carboplatin,miR-92a-2*,1
0,36,Cisplatin,let-7e,1
5,11,Doxorubicin,LINP1,1
108,229,Tomudex,miR-215,1
10,375,Paclitaxel,miR-411,1
56,616,10-Hydroxycamptothecin,miR-98,1
29,580,Verapamil,miR-758,1
52,242,5-Fluorouracil,miR-221*,1
18,248,Vincristine,miR-23a,1
1,597,Gemcitabine,miR-887,1
29,500,Verapamil,miR-520g,1
0,155,Cisplatin,miR-181b,1
5,600,Doxorubicin,miR-9,1
1,348,Gemcitabine,miR-370,1
10,183,Paclitaxel,miR-193a,1
0,200,Cisplatin,miR-199b,1
0,133,Cisplatin,miR-148b,1
5,202,Doxorubicin,miR-19a,1
34,130,Sorafenib,miR-146b,1
0,346,Cisplatin,miR-3687,1
16,535,Docetaxel,miR-598,1
5,477,Doxorubicin,miR-513a,1
82,141,Cyclopamine,miR-155,1
10,103,Paclitaxel,miR-130b,1
13,257,Oxaliplatin,miR-275,1
57,268,FOLFOX Chemotherapy,miR-29b,1
1,620,Gemcitabine,miR-99b*,1
18,177,Vincristine,miR-191*,1
5,270,Doxorubicin,miR-29b-2*,1
52,175,5-Fluorouracil,miR-1908,1
1,32,Gemcitabine,let-7a,1
26,74,Bortezomib,miR-125b,1
50,104,PLX4720,miR-132,1
5,519,Doxorubicin,miR-574,1
52,93,5-Fluorouracil,miR-129,1
16,208,Docetaxel,miR-200c,1
13,83,Oxaliplatin,miR-127,1
62,50,Colchicine,miR-106~25,1
5,217,Doxorubicin,miR-20a-5p,1
52,66,5-Fluorouracil,miR-1236,1
47,32,Interferon-gamma,let-7a,1
5,351,Doxorubicin,miR-373,1
5,166,Doxorubicin,miR-186*,1
18,130,Vincristine,miR-146b,1
70,618,Rituximab,miR-99a-5p,1
54,617,L-asparaginase,miR-99a,1
1,359,Gemcitabine,miR-378,1
75,125,Sunitinib,miR-144-3p,1
7,573,Tamoxifen,miR-7,1
13,310,Oxaliplatin,miR-320a,1
29,560,Verapamil,miR-655,1
10,600,Paclitaxel,miR-9,1
18,618,Vincristine,miR-99a-5p,1
1,342,Gemcitabine,miR-3665,1
52,448,5-Fluorouracil,miR-4749,1
13,571,Oxaliplatin,miR-6845-5p,1
0,151,Cisplatin,miR-17-92,1
6,56,Gefitinib,miR-1183,1
1,449,Gemcitabine,miR-4750,1
3,334,Imatinib,miR-362,1
38,38,Cetuximab,let-7f-1*,1
102,220,Betulinic acid,miR-21,1
16,6,Docetaxel,GAS5,1
18,253,Vincristine,miR-25*,1
10,280,Paclitaxel,miR-30a,1
13,99,Oxaliplatin,miR-130,1
18,256,Vincristine,miR-26b,1
5,113,Doxorubicin,miR-138,1
16,187,Docetaxel,miR-194,1
1,20,Gemcitabine,PVT1,1
0,422,Cisplatin,miR-455-3p,1
0,97,Cisplatin,miR-1297,1
10,218,Paclitaxel,miR-20b,1
52,209,5-Fluorouracil,miR-200c*,1
0,454,Cisplatin,miR-485,1
5,187,Doxorubicin,miR-194,1
113,243,Dihydrotestosterone,miR-222,1
1,296,Gemcitabine,miR-3154,1
31,183,Chemotherapy,miR-193a,1
7,162,Tamoxifen,miR-183,1
13,7,Oxaliplatin,GIHCG,1
7,614,Tamoxifen,miR-96,1
57,468,FOLFOX Chemotherapy,miR-501,1
29,202,Verapamil,miR-19a,1
84,147,Mitomycin C,miR-16,1
52,440,5-Fluorouracil,miR-4716,1
0,229,Cisplatin,miR-215,1
0,35,Cisplatin,let-7d,1
18,41,Vincristine,miR-1,1
5,593,Doxorubicin,miR-876,1
27,131,Methotrexate,miR-146b-5p,1
5,608,Doxorubicin,miR-93,1
0,193,Cisplatin,miR-197-3p,1
59,42,Vemurafenib,miR-100,1
17,327,Adriamycin,miR-34a,1
66,68,Paroxetine,miR-124,1
52,74,5-Fluorouracil,miR-125b,1
10,0,Paclitaxel,ANRIL,1
57,280,FOLFOX Chemotherapy,miR-30a,1
1,52,Gemcitabine,miR-10a,1
0,579,Cisplatin,miR-744,1
1,168,Gemcitabine,miR-187*,1
0,369,Cisplatin,miR-383,1
7,356,Tamoxifen,miR-375,1
0,105,Cisplatin,miR-133a,1
29,153,Verapamil,miR-181a,1
5,468,Doxorubicin,miR-501,1
6,150,Gefitinib,miR-17-5p,1
14,175,Carboplatin,miR-1908,1
0,359,Cisplatin,miR-378,1
13,220,Oxaliplatin,miR-21,1
0,282,Cisplatin,miR-30b,1
5,259,Doxorubicin,miR-27b,1
10,82,Paclitaxel,miR-1268,1
52,447,5-Fluorouracil,miR-4745,1
0,391,Cisplatin,miR-429,1
7,226,Tamoxifen,miR-213,1
51,271,platinum-based doublet chemotherapy ,miR-29c,1
29,474,Verapamil,miR-509,1
18,114,Vincristine,miR-138-1*,1
0,234,Cisplatin,miR-218,1
52,400,5-Fluorouracil,miR-4467,1
6,289,Gefitinib,miR-31,1
65,228,Prednisone,miR-214*,1
52,471,5-Fluorouracil,miR-503,1
3,32,Imatinib,let-7a,1
18,237,Vincristine,miR-22,1
52,183,5-Fluorouracil,miR-193a,1
75,266,Sunitinib,miR-29a,1
13,176,Oxaliplatin,miR-191,1
6,113,Gefitinib,miR-138,1
52,543,5-Fluorouracil,miR-618,1
16,285,Docetaxel,miR-30d,1
8,158,Trastuzumab,miR-182,1
5,255,Doxorubicin,miR-26a-MM1,1
38,73,Cetuximab,miR-125a,1
1,94,Gemcitabine,miR-129*,1
10,219,Paclitaxel,miR-20b*,1
19,249,Etoposide,miR-23b,1
10,193,Paclitaxel,miR-197-3p,1
90,479,Topotecan,miR-515,1
29,581,Verapamil,miR-760,1
52,359,5-Fluorouracil,miR-378,1
5,464,Doxorubicin,miR-499,1
57,229,FOLFOX Chemotherapy,miR-215,1
5,34,Doxorubicin,let-7c,1
52,315,5-Fluorouracil,miR-330,1
29,357,Verapamil,miR-376c,1
1,416,Gemcitabine,miR-453,1
14,208,Carboplatin,miR-200c,1
52,318,5-Fluorouracil,miR-338,1
29,288,Verapamil,miR-30e*,1
1,203,Gemcitabine,miR-19b,1
57,164,FOLFOX Chemotherapy,miR-185,1
13,215,Oxaliplatin,miR-206,1
57,153,FOLFOX Chemotherapy,miR-181a,1
52,36,5-Fluorouracil,let-7e,1
3,455,Imatinib,miR-486,1
1,443,Gemcitabine,miR-4723,1
0,166,Cisplatin,miR-186*,1
38,25,Cetuximab,UCA1,1
29,516,Verapamil,miR-568,1
51,33,platinum-based doublet chemotherapy ,let-7b,1
103,220,Carmustine,miR-21,1
10,188,Paclitaxel,miR-195,1
50,617,PLX4720,miR-99a,1
7,313,Tamoxifen,miR-324,1
0,489,Cisplatin,miR-519a,1
52,451,5-Fluorouracil,miR-4783,1
3,211,Imatinib,miR-203,1
16,289,Docetaxel,miR-31,1
3,330,Imatinib,miR-34c,1
38,263,Cetuximab,miR-296,1
1,444,Gemcitabine,miR-4725,1
75,289,Sunitinib,miR-31,1
19,308,Etoposide,miR-320,1
8,8,Trastuzumab,H19,1
57,106,FOLFOX Chemotherapy,miR-133b,1
5,39,Doxorubicin,let-7g,1
5,552,Doxorubicin,miR-639,1
29,348,Verapamil,miR-370,1
5,204,Doxorubicin,miR-19b-1*,1
18,584,Vincristine,miR-766,1
31,356,Chemotherapy,miR-375,1
10,206,Paclitaxel,miR-200a,1
16,619,Docetaxel,miR-99b,1
0,230,Cisplatin,miR-216,1
35,243,Melphalan,miR-222,1
16,153,Docetaxel,miR-181a,1
1,410,Gemcitabine,miR-4508,1
29,228,Verapamil,miR-214*,1
29,481,Verapamil,miR-517b,1
1,180,Gemcitabine,miR-1915,1
7,545,Tamoxifen,miR-625,1
5,459,Doxorubicin,miR-491,1
52,573,5-Fluorouracil,miR-7,1
9,212,Fluorouracil,miR-204,1
12,1,Antioestrogens,BCAR4,1
1,394,Gemcitabine,miR-4428,1
6,83,Gefitinib,miR-127,1
52,455,5-Fluorouracil,miR-486,1
29,504,Verapamil,miR-526b*,1
0,139,Cisplatin,miR-153,1
1,347,Gemcitabine,miR-369,1
5,536,Doxorubicin,miR-601,1
57,40,FOLFOX Chemotherapy,let-7i,1
0,273,Cisplatin,miR-301a,1
16,176,Docetaxel,miR-191,1
1,67,Gemcitabine,miR-1237,1
29,536,Verapamil,miR-601,1
52,91,5-Fluorouracil,miR-1288,1
64,53,Vinorelbine,miR-10a ,1
1,95,Gemcitabine,miR-1290,1
29,538,Verapamil,miR-606,1
18,19,Vincristine,NEAT1,1
10,158,Paclitaxel,miR-182,1
34,14,Sorafenib,Lnc-VLDLR,1
65,270,Prednisone,miR-29b-2*,1
27,13,Methotrexate,LUCAT1,1
1,55,Gemcitabine,miR-10b,1
17,258,Adriamycin,miR-27a,1
7,272,Tamoxifen,miR-300,1
1,138,Gemcitabine,miR-152,1
1,548,Gemcitabine,miR-629,1
52,420,5-Fluorouracil,miR-454,1
5,240,Doxorubicin,miR-220,1
1,155,Gemcitabine,miR-181b,1
1,390,Gemcitabine,miR-4288,1
79,122,Ribavirin,miR-143,1
16,189,Docetaxel,miR-196a,1
53,76,Daunorubicin,miR-126,1
10,192,Paclitaxel,miR-197,1
16,207,Docetaxel,miR-200b,1
0,109,Cisplatin,miR-135a,1
3,25,Imatinib,UCA1,1
52,145,5-Fluorouracil,miR-15b,1
5,287,Doxorubicin,miR-30e,1
50,341,PLX4720,miR-3653,1
7,325,Tamoxifen,miR-345,1
7,133,Tamoxifen,miR-148b,1
29,403,Verapamil,miR-448,1
5,522,Doxorubicin,miR-582,1
13,206,Oxaliplatin,miR-200a,1
52,434,5-Fluorouracil,miR-4689,1
116,248,5-fluorouracil,miR-23a,1
26,58,Bortezomib,miR-1207,1
5,518,Doxorubicin,miR-571,1
18,66,Vincristine,miR-1236,1
7,489,Tamoxifen,miR-519a,1
5,138,Doxorubicin,miR-152,1
10,208,Paclitaxel,miR-200c,1
5,28,Doxorubicin,linc-VLDLR,1
13,227,Oxaliplatin,miR-214,1
51,547,platinum-based doublet chemotherapy ,miR-628,1
29,528,Verapamil,miR-589*,1
5,18,Doxorubicin,MRUL,1
18,542,Vincristine,miR-615,1
10,284,Paclitaxel,miR-30c,1
1,569,Gemcitabine,miR-675*,1
18,369,Vincristine,miR-383,1
0,194,Cisplatin,miR-1973,1
6,463,Gefitinib,miR-497,1
82,327,Cyclopamine,miR-34a,1
52,349,5-Fluorouracil,miR-371,1
57,266,FOLFOX Chemotherapy,miR-29a,1
5,453,Doxorubicin,miR-483,1
54,42,L-asparaginase,miR-100,1
57,132,FOLFOX Chemotherapy,miR-148a,1
5,206,Doxorubicin,miR-200a,1
52,176,5-Fluorouracil,miR-191,1
6,584,Gefitinib,miR-766,1
57,558,FOLFOX Chemotherapy,miR-652,1
52,468,5-Fluorouracil,miR-501,1
9,188,Fluorouracil,miR-195,1
8,6,Trastuzumab,GAS5,1
17,112,Adriamycin,miR-137,1
0,530,Cisplatin,miR-590-5p,1
2,292,Dasatinib,miR-3127,1
39,218,Taxol,miR-20b,1
75,154,Sunitinib,miR-181a*,1
5,203,Doxorubicin,miR-19b,1
66,468,Paroxetine,miR-501,1
5,506,Doxorubicin,miR-539,1
54,34,L-asparaginase,let-7c,1
32,74,TRAIL therapy,miR-125b,1
96,184,Epirubicin hydrochloride,miR-193a-3p,1
18,259,Vincristine,miR-27b,1
57,170,FOLFOX Chemotherapy,miR-18a,1
16,391,Docetaxel,miR-429,1
1,179,Gemcitabine,miR-1914*,1
5,488,Doxorubicin,miR-519,1
16,225,Docetaxel,miR-212,1
9,571,Fluorouracil,miR-6845-5p,1
5,115,Doxorubicin,miR-139,1
58,258,Fluoropyrimidine,miR-27a,1
5,101,Doxorubicin,miR-130a,1
57,339,FOLFOX Chemotherapy,miR-365,1
52,562,5-Fluorouracil,miR-660,1
5,247,Doxorubicin,miR-2277,1
59,213,Vemurafenib,miR-204-5p,1
57,243,FOLFOX Chemotherapy,miR-222,1
7,137,Tamoxifen,miR-151,1
57,317,FOLFOX Chemotherapy,miR-335,1
13,611,Oxaliplatin,miR-939,1
0,471,Cisplatin,miR-503,1
29,604,Verapamil,miR-92a,1
31,367,Chemotherapy,miR-381,1
0,246,Cisplatin,miR-224,1
17,45,Adriamycin,miR-103,1
52,436,5-Fluorouracil,miR-4707,1
1,239,Gemcitabine,miR-22-3p,1
52,271,5-Fluorouracil,miR-29c,1
1,183,Gemcitabine,miR-193a,1
13,98,Oxaliplatin,miR-1299,1
34,231,Sorafenib,miR-216a,1
5,134,Doxorubicin,miR-149,1
6,153,Gefitinib,miR-181a,1
0,500,Cisplatin,miR-520g,1
31,248,Chemotherapy,miR-23a,1
37,470,Temozolomide,miR-502,1
0,53,Cisplatin,miR-10a ,1
0,253,Cisplatin,miR-25*,1
5,500,Doxorubicin,miR-520g,1
0,529,Cisplatin,miR-590,1
5,584,Doxorubicin,miR-766,1
52,616,5-Fluorouracil,miR-98,1
57,562,FOLFOX Chemotherapy,miR-660,1
5,153,Doxorubicin,miR-181a,1
9,158,Fluorouracil,miR-182,1
57,256,FOLFOX Chemotherapy,miR-26b,1
10,118,Paclitaxel,miR-141,1
52,48,5-Fluorouracil,miR-106b,1
37,600,Temozolomide,miR-9,1
1,38,Gemcitabine,let-7f-1*,1
10,214,Paclitaxel,miR-205,1
18,621,Vincristine,miR-Plus-A1031,1
0,189,Cisplatin,miR-196a,1
39,100,Taxol,miR-1307,1
0,492,Cisplatin,miR-519d,1
13,608,Oxaliplatin,miR-93,1
48,31,Epirubicin,hsa-1274A,1
31,280,Chemotherapy,miR-30a,1
53,317,Daunorubicin,miR-335,1
13,208,Oxaliplatin,miR-200c,1
1,428,Gemcitabine,miR-4669,1
31,336,Chemotherapy,miR-363,1
1,186,Gemcitabine,miR-193b*,1
0,184,Cisplatin,miR-193a-3p,1
7,197,Tamoxifen,miR-199a,1
13,8,Oxaliplatin,H19,1
17,153,Adriamycin,miR-181a,1
18,607,Vincristine,miR-92b,1
50,96,PLX4720,miR-1293,1
18,234,Vincristine,miR-218,1
29,183,Verapamil,miR-193a,1
0,17,Cisplatin,MEG3,1
57,44,FOLFOX Chemotherapy,miR-101,1
34,185,Sorafenib,miR-193b,1
52,361,5-Fluorouracil,miR-378c,1
19,141,Etoposide,miR-155,1
10,592,Paclitaxel,miR-875,1
29,596,Verapamil,miR-886,1
5,189,Doxorubicin,miR-196a,1
29,478,Verapamil,miR-514,1
52,384,5-Fluorouracil,miR-4257,1
52,67,5-Fluorouracil,miR-1237,1
3,317,Imatinib,miR-335,1
1,382,Gemcitabine,miR-425,1
52,345,5-Fluorouracil,miR-3682,1
52,332,5-Fluorouracil,miR-361,1
13,617,Oxaliplatin,miR-99a,1
18,18,Vincristine,MRUL,1
29,548,Verapamil,miR-629,1
48,261,Epirubicin,miR-28,1
51,32,platinum-based doublet chemotherapy ,let-7a,1
3,110,Imatinib,miR-135b,1
5,334,Doxorubicin,miR-362,1
50,33,PLX4720,let-7b,1
0,549,Cisplatin,miR-630,1
5,139,Doxorubicin,miR-153,1
52,294,5-Fluorouracil,miR-3141,1
27,229,Methotrexate,miR-215,1
55,548,Prednisolone,miR-629,1
7,501,Tamoxifen,miR-520h,1
5,197,Doxorubicin,miR-199a,1
5,374,Doxorubicin,miR-410,1
18,391,Vincristine,miR-429,1
13,313,Oxaliplatin,miR-324,1
6,74,Gefitinib,miR-125b,1
45,153,Camptothecin,miR-181a,1
5,290,Doxorubicin,miR-31*,1
52,148,5-Fluorouracil,miR-17,1
3,223,Imatinib,miR-210,1
7,207,Tamoxifen,miR-200b,1
13,158,Oxaliplatin,miR-182,1
10,148,Paclitaxel,miR-17,1
38,200,Cetuximab,miR-199b,1
51,165,platinum-based doublet chemotherapy ,miR-186,1
52,279,5-Fluorouracil,miR-3065,1
52,362,5-Fluorouracil,miR-378d,1
13,41,Oxaliplatin,miR-1,1
13,188,Oxaliplatin,miR-195,1
7,619,Tamoxifen,miR-99b,1
78,121,Valproate,miR-142,1
38,553,Cetuximab,miR-640,1
52,499,5-Fluorouracil,miR-520d*,1
31,148,Chemotherapy,miR-17,1
1,523,Gemcitabine,miR-584,1
52,258,5-Fluorouracil,miR-27a,1
13,324,Oxaliplatin,miR-342,1
99,215,Euthyrox,miR-206,1
38,620,Cetuximab,miR-99b*,1
1,290,Gemcitabine,miR-31*,1
1,293,Gemcitabine,miR-3130,1
29,556,Verapamil,miR-649,1
52,301,5-Fluorouracil,miR-3184,1
5,275,Doxorubicin,miR-302a,1
16,266,Docetaxel,miR-29a,1
7,316,Tamoxifen,miR-331,1
13,287,Oxaliplatin,miR-30e,1
0,95,Cisplatin,miR-1290,1
13,145,Oxaliplatin,miR-15b,1
5,282,Doxorubicin,miR-30b,1
5,475,Doxorubicin,miR-5096,1
10,306,Paclitaxel,miR-3196,1
52,214,5-Fluorouracil,miR-205,1
52,396,5-Fluorouracil,miR-4454,1
52,432,5-Fluorouracil,miR-4685,1
52,334,5-Fluorouracil,miR-362,1
17,453,Adriamycin,miR-483,1
1,303,Gemcitabine,miR-3187,1
57,143,FOLFOX Chemotherapy,miR-15a,1
0,453,Cisplatin,miR-483,1
0,603,Cisplatin,miR-923,1
52,253,5-Fluorouracil,miR-25*,1
29,327,Verapamil,miR-34a,1
1,361,Gemcitabine,miR-378c,1
9,88,Fluorouracil,miR-128-2,1
10,16,Paclitaxel,MALAT1,1
16,414,Docetaxel,miR-452,1
52,108,5-Fluorouracil,miR-1343,1
5,220,Doxorubicin,miR-21,1
1,122,Gemcitabine,miR-143,1
1,298,Gemcitabine,miR-3177,1
1,380,Gemcitabine,miR-424,1
55,317,Prednisolone,miR-335,1
13,58,Oxaliplatin,miR-1207,1
8,74,Trastuzumab,miR-125b,1
1,79,Gemcitabine,miR-1260b,1
1,607,Gemcitabine,miR-92b,1
1,411,Gemcitabine,miR-450a,1
13,393,Oxaliplatin,miR-433,1
14,153,Carboplatin,miR-181a,1
5,360,Doxorubicin,miR-378a,1
52,614,5-Fluorouracil,miR-96,1
52,65,5-Fluorouracil,miR-1234,1
5,183,Doxorubicin,miR-193a,1
10,134,Paclitaxel,miR-149,1
9,220,Fluorouracil,miR-21,1
10,49,Paclitaxel,miR-106b-25,1
9,74,Fluorouracil,miR-125b,1
48,412,Epirubicin,miR-451,1
53,548,Daunorubicin,miR-629,1
52,35,5-Fluorouracil,let-7d,1
10,95,Paclitaxel,miR-1290,1
1,160,Gemcitabine,miR-1825,1
5,523,Doxorubicin,miR-584,1
3,562,Imatinib,miR-660,1
14,180,Carboplatin,miR-1915,1
30,8,epirubicin,H19,1
10,109,Paclitaxel,miR-135a,1
0,211,Cisplatin,miR-203,1
6,193,Gefitinib,miR-197-3p,1
0,214,Cisplatin,miR-205,1
1,377,Gemcitabine,miR-421,1
1,426,Gemcitabine,miR-4655,1
1,137,Gemcitabine,miR-151,1
13,69,Oxaliplatin,miR-1246,1
18,203,Vincristine,miR-19b,1
1,107,Gemcitabine,miR-134,1
64,525,Vinorelbine,miR-586,1
13,562,Oxaliplatin,miR-660,1
10,234,Paclitaxel,miR-218,1
5,280,Doxorubicin,miR-30a,1
52,542,5-Fluorouracil,miR-615,1
52,487,5-Fluorouracil,miR-518f*,1
3,130,Imatinib,miR-146b,1
1,384,Gemcitabine,miR-4257,1
18,47,Vincristine,miR-106a,1
34,133,Sorafenib,miR-148b,1
0,276,Cisplatin,miR-302b,1
22,25,Rapamycin,UCA1,1
65,133,Prednisone,miR-148b,1
7,208,Tamoxifen,miR-200c,1
52,548,5-Fluorouracil,miR-629,1
39,148,Taxol,miR-17,1
29,232,Verapamil,miR-216b,1
0,285,Cisplatin,miR-30d,1
75,375,Sunitinib,miR-411,0
44,208,PCI-24781,miR-200c,0
71,484,Cytarabine,miR-518c,0
42,366,Erlotinib,miR-378i,0
74,516,Letrozole,miR-568,0
45,246,Camptothecin,miR-224,0
50,361,PLX4720,miR-378c,0
51,83,platinum-based doublet chemotherapy ,miR-127,0
83,71,Interferon-alpha,miR-1256,0
17,374,Adriamycin,miR-410,0
22,18,Rapamycin,MRUL,0
73,40,Exemestane,let-7i,0
24,227,Temsirolimus,miR-214,0
120,462,AED therapy,miR-496,0
61,96,Lorlatinib,miR-1293,0
106,262,Pingyangmycin,miR-2861,0
82,177,Cyclopamine,miR-191*,0
91,364,Fludarabine,miR-378f,0
106,340,Pingyangmycin,miR-3651,0
37,514,Temozolomide,miR-560,0
35,553,Melphalan,miR-640,0
40,102,Dexamethasone,miR-130a-3p,0
112,59,AGRO100,miR-122,0
111,549,10-hydroxycamptothecin,miR-630,0
4,266,Nilotinib,miR-29a,0
63,589,Cyclosporin A,miR-802,0
113,490,Dihydrotestosterone,miR-519b,0
4,618,Nilotinib,miR-99a-5p,0
2,344,Dasatinib,miR-3676,0
51,91,platinum-based doublet chemotherapy ,miR-1288,0
100,264,Teniposide,miR-298,0
80,525,pegIFN/RBV therapy,miR-586,0
77,183,Levetiracetam,miR-193a,0
97,492,Fulvestrant,miR-519d,0
8,229,Trastuzumab,miR-215,0
110,327,Pemetrexed,miR-34a,0
4,297,Nilotinib,miR-3173,0
117,60,Hydroxyurea,miR-1226,0
104,77,Dibenziodolium,miR-126*,0
116,365,5-fluorouracil,miR-378g,0
105,441,Hydrogen Peroxide,miR-4721,0
4,226,Nilotinib,miR-213,0
39,540,Taxol,miR-613,0
109,384,Lapatinib,miR-4257,0
49,499,Capecitabine,miR-520d*,0
79,485,Ribavirin,miR-518e*,0
80,507,pegIFN/RBV therapy,miR-541*,0
56,460,10-Hydroxycamptothecin,miR-494,0
80,585,pegIFN/RBV therapy,miR-767,0
120,345,AED therapy,miR-3682,0
73,73,Exemestane,miR-125a,0
38,402,Cetuximab,miR-4478,0
43,538,Curcumin,miR-606,0
95,320,SIOP treatment protocol,miR-33a,0
51,109,platinum-based doublet chemotherapy ,miR-135a,0
71,73,Cytarabine,miR-125a,0
113,54,Dihydrotestosterone,miR-10a*,0
41,508,Ibrutinib,miR-542,0
98,232,Leucovorin,miR-216b,0
67,6,Cyclophosphamide,GAS5,0
62,70,Colchicine,miR-1247,0
14,426,Carboplatin,miR-4655,0
80,92,pegIFN/RBV therapy,miR-128a,0
23,422,Sirolimus,miR-455-3p,0
50,183,PLX4720,miR-193a,0
56,523,10-Hydroxycamptothecin,miR-584,0
81,264,Dichloroacetate,miR-298,0
50,47,PLX4720,miR-106a,0
20,516,Mitoxantrone,miR-568,0
38,58,Cetuximab,miR-1207,0
55,339,Prednisolone,miR-365,0
98,579,Leucovorin,miR-744,0
113,608,Dihydrotestosterone,miR-93,0
120,211,AED therapy,miR-203,0
69,300,Retinoic Acid,miR-3180,0
85,107,Pertuzumab,miR-134,0
52,560,5-Fluorouracil,miR-655,0
51,71,platinum-based doublet chemotherapy ,miR-1256,0
40,78,Dexamethasone,miR-1260,0
60,517,Crizotinib,miR-569,0
49,519,Capecitabine,miR-574,0
23,253,Sirolimus,miR-25*,0
86,33,Arsenic trioxide,let-7b,0
38,278,Cetuximab,miR-302c*,0
85,429,Pertuzumab,miR-4674,0
4,508,Nilotinib,miR-542,0
56,328,10-Hydroxycamptothecin,miR-34a-5p,0
21,610,Nutlin-3a,miR-935,0
69,272,Retinoic Acid,miR-300,0
12,595,Antioestrogens,miR-885,0
13,556,Oxaliplatin,miR-649,0
83,387,Interferon-alpha,miR-4279,0
68,326,Mafosfamide,miR-346,0
92,550,histone deacetylase inhibitor,miR-633,0
90,404,Topotecan,miR-4484,0
35,620,Melphalan,miR-99b*,0
106,484,Pingyangmycin,miR-518c,0
3,146,Imatinib,miR-15b*,0
87,553,Irinotecan,miR-640,0
9,46,Fluorouracil,miR-105,0
27,204,Methotrexate,miR-19b-1*,0
50,147,PLX4720,miR-16,0
44,152,PCI-24781,miR-181,0
107,93,Raltitrexed,miR-129,0
38,417,Cetuximab,miR-4530,0
107,226,Raltitrexed,miR-213,0
97,589,Fulvestrant,miR-802,0
39,604,Taxol,miR-92a,0
81,560,Dichloroacetate,miR-655,0
116,561,5-fluorouracil,miR-658,0
92,606,histone deacetylase inhibitor,miR-92a-2*,0
120,298,AED therapy,miR-3177,0
95,349,SIOP treatment protocol,miR-371,0
60,110,Crizotinib,miR-135b,0
84,201,Mitomycin C,miR-199b*,0
43,49,Curcumin,miR-106b-25,0
51,572,platinum-based doublet chemotherapy ,miR-6886-3p,0
56,180,10-Hydroxycamptothecin,miR-1915,0
26,192,Bortezomib,miR-197,0
60,212,Crizotinib,miR-204,0
110,148,Pemetrexed,miR-17,0
21,137,Nutlin-3a,miR-151,0
26,311,Bortezomib,miR-320c,0
12,253,Antioestrogens,miR-25*,0
79,503,Ribavirin,miR-523,0
59,586,Vemurafenib,miR-768,0
17,149,Adriamycin,miR-17*,0
71,465,Cytarabine,miR-500,0
35,64,Melphalan,miR-1233,0
44,464,PCI-24781,miR-499,0
41,426,Ibrutinib,miR-4655,0
73,206,Exemestane,miR-200a,0
64,416,Vinorelbine,miR-453,0
46,365,Vinblastine,miR-378g,0
69,315,Retinoic Acid,miR-330,0
71,408,Cytarabine,miR-4497,0
112,579,AGRO100,miR-744,0
75,85,Sunitinib,miR-1275,0
83,611,Interferon-alpha,miR-939,0
67,12,Cyclophosphamide,LOC285194,0
81,347,Dichloroacetate,miR-369,0
78,178,Valproate,miR-1913,0
22,122,Rapamycin,miR-143,0
98,536,Leucovorin,miR-601,0
38,273,Cetuximab,miR-301a,0
86,527,Arsenic trioxide,miR-588,0
41,190,Ibrutinib,miR-196a-5p,0
18,200,Vincristine,miR-199b,0
