drug_id,rna_id,drug_name,rna_name,label
18,229,Vincristine,miR-215,1
1,471,Gemcitabine,miR-503,1
7,185,Tamoxifen,miR-193b,1
66,454,Paroxetine,miR-485,1
3,73,Imatinib,miR-125a,1
18,216,Vincristine,miR-20a,1
13,604,Oxaliplatin,miR-92a,1
16,155,Docetaxel,miR-181b,1
29,462,Verapamil,miR-496,1
85,605,Pertuzumab,miR-92a-1,0
73,135,Exemestane,miR-149*,0
53,77,Daunorubicin,miR-126*,1
29,571,Verapamil,miR-6845-5p,0
9,215,Fluorouracil,miR-206,1
13,458,Oxaliplatin,miR-490,0
112,305,AGRO100,miR-3195,0
50,373,PLX4720,miR-409,1
65,621,Prednisone,miR-Plus-A1031,1
78,176,Valproate,miR-191,0
38,473,Cetuximab,miR-506,0
26,10,Bortezomib,HULC,0
5,52,Doxorubicin,miR-10a,1
6,132,Gefitinib,miR-148a,1
5,412,Doxorubicin,miR-451,1
90,218,Topotecan,miR-20b,0
7,512,Tamoxifen,miR-550,1
39,239,Taxol,miR-22-3p,0
80,277,pegIFN/RBV therapy,miR-302c,0
5,290,Doxorubicin,miR-31*,1
34,70,Sorafenib,miR-1247,0
91,115,Fludarabine,miR-139,0
19,233,Etoposide,miR-217,1
57,242,FOLFOX Chemotherapy,miR-221*,0
13,436,Oxaliplatin,miR-4707,0
7,579,Tamoxifen,miR-744,1
57,563,FOLFOX Chemotherapy,miR-662,0
19,575,Etoposide,miR-7-5p,0
52,548,5-Fluorouracil,miR-629,1
97,218,Fulvestrant,miR-20b,0
65,611,Prednisone,miR-939,0
1,242,Gemcitabine,miR-221*,1
119,31,chemotherapy,hsa-1274A,0
13,402,Oxaliplatin,miR-4478,0
29,516,Verapamil,miR-568,1
80,159,pegIFN/RBV therapy,miR-182*,0
39,168,Taxol,miR-187*,0
92,323,histone deacetylase inhibitor,miR-340,0
28,529,Pirarubicin,miR-590,0
5,531,Doxorubicin,miR-591,1
26,592,Bortezomib,miR-875,0
86,35,Arsenic trioxide,let-7d,0
1,561,Gemcitabine,miR-658,1
116,513,5-fluorouracil,miR-555,0
113,554,Dihydrotestosterone,miR-643,0
5,587,Doxorubicin,miR-769,1
48,202,Epirubicin,miR-19a,1
80,295,pegIFN/RBV therapy,miR-3147,0
16,189,Docetaxel,miR-196a,1
36,473,Oxymatrine,miR-506,0
36,245,Oxymatrine,miR-223,0
45,289,Camptothecin,miR-31,0
32,410,TRAIL therapy,miR-4508,0
8,220,Trastuzumab,miR-21,1
29,478,Verapamil,miR-514,1
5,392,Doxorubicin,miR-431,1
118,20,Ethanol,PVT1,0
44,376,PCI-24781,miR-412,0
56,190,10-Hydroxycamptothecin,miR-196a-5p,0
67,245,Cyclophosphamide,miR-223,0
52,17,5-Fluorouracil,MEG3,0
2,73,Dasatinib,miR-125a,0
50,181,PLX4720,miR-192,1
87,173,Irinotecan,miR-19,0
31,545,Chemotherapy,miR-625,1
38,344,Cetuximab,miR-3676,0
44,23,PCI-24781,SNHG5,0
0,618,Cisplatin,miR-99a-5p,0
34,246,Sorafenib,miR-224,1
117,338,Hydroxyurea,miR-3647,0
94,310,Epirubicin HCl,miR-320a,0
103,426,Carmustine,miR-4655,0
120,519,AED therapy,miR-574,1
13,572,Oxaliplatin,miR-6886-3p,1
3,355,Imatinib,miR-374b,0
67,213,Cyclophosphamide,miR-204-5p,0
5,68,Doxorubicin,miR-124,1
13,608,Oxaliplatin,miR-93,1
62,551,Colchicine,miR-638,0
5,235,Doxorubicin,miR-219,1
82,249,Cyclopamine,miR-23b,1
76,101,Platinum,miR-130a,1
83,259,Interferon-alpha,miR-27b,0
32,278,TRAIL therapy,miR-302c*,0
23,50,Sirolimus,miR-106~25,0
37,186,Temozolomide,miR-193b*,1
17,412,Adriamycin,miR-451,1
0,130,Cisplatin,miR-146b,1
5,460,Doxorubicin,miR-494,1
17,514,Adriamycin,miR-560,0
21,117,Nutlin-3a,miR-140-3p,0
82,213,Cyclopamine,miR-204-5p,0
60,31,Crizotinib,hsa-1274A,0
0,200,Cisplatin,miR-199b,1
25,368,"1,25(OH)2D3",miR-382,0
10,358,Paclitaxel,miR-377,1
3,172,Imatinib,miR-18b,1
5,327,Doxorubicin,miR-34a,1
51,376,platinum-based doublet chemotherapy ,miR-412,0
66,293,Paroxetine,miR-3130,0
28,572,Pirarubicin,miR-6886-3p,1
25,515,"1,25(OH)2D3",miR-563,0
49,218,Capecitabine,miR-20b,0
9,20,Fluorouracil,PVT1,1
13,287,Oxaliplatin,miR-30e,1
34,511,Sorafenib,miR-548a,1
1,307,Gemcitabine,miR-32,1
33,569,Glucocorticoid,miR-675*,0
63,123,Cyclosporin A,miR-143*,0
16,581,Docetaxel,miR-760,0
22,6,Rapamycin,GAS5,1
115,87,modified ALLIC BFM 2002 protocol,miR-128,0
36,169,Oxymatrine,miR-188,0
21,329,Nutlin-3a,miR-34b,0
76,245,Platinum,miR-223,1
28,188,Pirarubicin,miR-195,0
44,311,PCI-24781,miR-320c,0
118,598,Ethanol,miR-888,0
105,202,Hydrogen Peroxide,miR-19a,0
57,74,FOLFOX Chemotherapy,miR-125b,1
43,206,Curcumin,miR-200a,1
109,550,Lapatinib,miR-633,0
47,549,Interferon-gamma,miR-630,0
1,75,Gemcitabine,miR-125b-5p,0
62,96,Colchicine,miR-1293,0
16,137,Docetaxel,miR-151,1
96,143,Epirubicin hydrochloride,miR-15a,0
0,243,Cisplatin,miR-222,1
32,570,TRAIL therapy,miR-6825-5p,0
90,40,Topotecan,let-7i,0
31,451,Chemotherapy,miR-4783,0
0,125,Cisplatin,miR-144-3p,1
13,218,Oxaliplatin,miR-20b,1
1,456,Gemcitabine,miR-487b,1
47,434,Interferon-gamma,miR-4689,0
108,392,Tomudex,miR-431,0
36,348,Oxymatrine,miR-370,0
1,57,Gemcitabine,miR-1202,1
64,565,Vinorelbine,miR-663a,0
11,137,Propofol,miR-151,0
1,349,Gemcitabine,miR-371,1
26,149,Bortezomib,miR-17*,0
112,93,AGRO100,miR-129,0
13,324,Oxaliplatin,miR-342,1
0,17,Cisplatin,MEG3,1
43,600,Curcumin,miR-9,0
0,135,Cisplatin,miR-149*,1
9,485,Fluorouracil,miR-518e*,0
85,205,Pertuzumab,miR-200,0
94,591,Epirubicin HCl,miR-874,0
25,101,"1,25(OH)2D3",miR-130a,0
19,522,Etoposide,miR-582,0
5,377,Doxorubicin,miR-421,0
4,210,Nilotinib,miR-202,0
84,205,Mitomycin C,miR-200,0
73,385,Exemestane,miR-4258,0
29,202,Verapamil,miR-19a,1
10,117,Paclitaxel,miR-140-3p,1
82,208,Cyclopamine,miR-200c,1
27,375,Methotrexate,miR-411,0
52,148,5-Fluorouracil,miR-17,1
46,608,Vinblastine,miR-93,0
37,618,Temozolomide,miR-99a-5p,0
5,175,Doxorubicin,miR-1908,1
8,462,Trastuzumab,miR-496,0
68,520,Mafosfamide,miR-576,0
32,259,TRAIL therapy,miR-27b,0
10,614,Paclitaxel,miR-96,1
59,489,Vemurafenib,miR-519a,0
63,238,Cyclosporin A,miR-22*,0
77,291,Levetiracetam,miR-3126,0
52,467,5-Fluorouracil,miR-500b,1
19,42,Etoposide,miR-100,1
72,223,Anastrozole,miR-210,0
4,1,Nilotinib,BCAR4,0
111,575,10-hydroxycamptothecin,miR-7-5p,0
52,426,5-Fluorouracil,miR-4655,1
92,388,histone deacetylase inhibitor,miR-4284,0
52,432,5-Fluorouracil,miR-4685,1
101,561,Arsenic Trioxide,miR-658,0
10,26,Paclitaxel,XIST,0
29,472,Verapamil,miR-505,1
6,55,Gefitinib,miR-10b,1
29,515,Verapamil,miR-563,1
21,201,Nutlin-3a,miR-199b*,0
90,618,Topotecan,miR-99a-5p,0
52,365,5-Fluorouracil,miR-378g,1
10,145,Paclitaxel,miR-15b,1
37,183,Temozolomide,miR-193a,1
104,220,Dibenziodolium,miR-21,1
29,232,Verapamil,miR-216b,1
10,595,Paclitaxel,miR-885,1
0,101,Cisplatin,miR-130a,1
1,121,Gemcitabine,miR-142,1
9,263,Fluorouracil,miR-296,0
0,359,Cisplatin,miR-378,1
18,237,Vincristine,miR-22,1
29,271,Verapamil,miR-29c,1
64,381,Vinorelbine,miR-424*,0
60,530,Crizotinib,miR-590-5p,0
26,346,Bortezomib,miR-3687,0
17,199,Adriamycin,miR-199a-5p,0
59,171,Vemurafenib,miR-18a*,0
4,346,Nilotinib,miR-3687,0
29,557,Verapamil,miR-651,1
18,84,Vincristine,miR-1273g,1
29,540,Verapamil,miR-613,1
115,590,modified ALLIC BFM 2002 protocol,miR-873,0
5,134,Doxorubicin,miR-149,1
53,390,Daunorubicin,miR-4288,0
5,132,Doxorubicin,miR-148a,1
14,120,Carboplatin,miR-141-3p,0
5,330,Doxorubicin,miR-34c,1
53,538,Daunorubicin,miR-606,0
7,133,Tamoxifen,miR-148b,1
16,414,Docetaxel,miR-452,1
19,453,Etoposide,miR-483,0
1,442,Gemcitabine,miR-4722,1
34,228,Sorafenib,miR-214*,0
67,536,Cyclophosphamide,miR-601,0
39,148,Taxol,miR-17,1
64,10,Vinorelbine,HULC,0
86,150,Arsenic trioxide,miR-17-5p,0
107,229,Raltitrexed,miR-215,1
16,254,Docetaxel,miR-26a,1
37,575,Temozolomide,miR-7-5p,0
48,341,Epirubicin,miR-3653,0
18,463,Vincristine,miR-497,0
6,237,Gefitinib,miR-22,1
15,532,Tetraplatin,miR-592,0
99,95,Euthyrox,miR-1290,0
17,454,Adriamycin,miR-485,0
52,381,5-Fluorouracil,miR-424*,1
12,602,Antioestrogens,miR-922,0
0,248,Cisplatin,miR-23a,1
34,1,Sorafenib,BCAR4,0
1,302,Gemcitabine,miR-3186,1
51,286,platinum-based doublet chemotherapy ,miR-30d*,0
72,140,Anastrozole,miR-154*,0
18,234,Vincristine,miR-218,1
43,606,Curcumin,miR-92a-2*,0
30,33,epirubicin,let-7b,0
10,31,Paclitaxel,hsa-1274A,1
56,594,10-Hydroxycamptothecin,miR-877,0
1,568,Gemcitabine,miR-675,1
5,245,Doxorubicin,miR-223,1
36,620,Oxymatrine,miR-99b*,0
93,121,intensive induction chemotherapy based on cytarabine and idarubicine,miR-142,0
52,411,5-Fluorouracil,miR-450a,1
118,301,Ethanol,miR-3184,0
22,559,Rapamycin,miR-654-5p,0
47,159,Interferon-gamma,miR-182*,0
0,598,Cisplatin,miR-888,0
0,550,Cisplatin,miR-633,1
29,215,Verapamil,miR-206,1
3,144,Imatinib,miR-15a*,0
45,104,Camptothecin,miR-132,0
24,463,Temsirolimus,miR-497,0
57,317,FOLFOX Chemotherapy,miR-335,1
0,495,Cisplatin,miR-520a,1
0,47,Cisplatin,miR-106a,1
13,573,Oxaliplatin,miR-7,1
29,141,Verapamil,miR-155,1
54,34,L-asparaginase,let-7c,1
5,616,Doxorubicin,miR-98,1
34,28,Sorafenib,linc-VLDLR,1
13,127,Oxaliplatin,miR-1468,1
17,6,Adriamycin,GAS5,0
67,23,Cyclophosphamide,SNHG5,0
67,55,Cyclophosphamide,miR-10b,0
52,565,5-Fluorouracil,miR-663a,1
13,56,Oxaliplatin,miR-1183,1
44,352,PCI-24781,miR-373*,0
3,116,Imatinib,miR-140,1
54,335,L-asparaginase,miR-3621,0
12,258,Antioestrogens,miR-27a,0
95,555,SIOP treatment protocol,miR-647,0
5,203,Doxorubicin,miR-19b,1
32,104,TRAIL therapy,miR-132,0
1,386,Gemcitabine,miR-4261,1
0,253,Cisplatin,miR-25*,1
13,575,Oxaliplatin,miR-7-5p,1
6,227,Gefitinib,miR-214,1
104,301,Dibenziodolium,miR-3184,0
1,20,Gemcitabine,PVT1,1
1,77,Gemcitabine,miR-126*,0
1,70,Gemcitabine,miR-1247,1
29,194,Verapamil,miR-1973,0
114,13,DAPT,LUCAT1,0
52,160,5-Fluorouracil,miR-1825,1
34,150,Sorafenib,miR-17-5p,0
1,172,Gemcitabine,miR-18b,1
65,204,Prednisone,miR-19b-1*,0
9,570,Fluorouracil,miR-6825-5p,1
54,600,L-asparaginase,miR-9,1
55,76,Prednisolone,miR-126,1
10,525,Paclitaxel,miR-586,0
19,169,Etoposide,miR-188,1
22,44,Rapamycin,miR-101,0
79,122,Ribavirin,miR-143,1
51,167,platinum-based doublet chemotherapy ,miR-187,0
57,165,FOLFOX Chemotherapy,miR-186,0
22,321,Rapamycin,miR-33a*,0
34,130,Sorafenib,miR-146b,1
1,252,Gemcitabine,miR-25,1
0,289,Cisplatin,miR-31,1
68,413,Mafosfamide,miR-4516,0
52,451,5-Fluorouracil,miR-4783,1
73,158,Exemestane,miR-182,0
102,10,Betulinic acid,HULC,0
9,12,Fluorouracil,LOC285194,1
52,129,5-Fluorouracil,miR-146a,1
101,380,Arsenic Trioxide,miR-424,0
116,213,5-fluorouracil,miR-204-5p,0
10,356,Paclitaxel,miR-375,1
51,535,platinum-based doublet chemotherapy ,miR-598,1
13,102,Oxaliplatin,miR-130a-3p,0
79,298,Ribavirin,miR-3177,0
9,500,Fluorouracil,miR-520g,1
104,197,Dibenziodolium,miR-199a,0
1,32,Gemcitabine,let-7a,1
48,153,Epirubicin,miR-181a,0
29,596,Verapamil,miR-886,1
29,315,Verapamil,miR-330,1
105,118,Hydrogen Peroxide,miR-141,0
53,48,Daunorubicin,miR-106b,0
11,422,Propofol,miR-455-3p,0
88,365,Selumetinib,miR-378g,0
67,336,Cyclophosphamide,miR-363,0
42,120,Erlotinib,miR-141-3p,0
67,381,Cyclophosphamide,miR-424*,0
37,148,Temozolomide,miR-17,1
82,268,Cyclopamine,miR-29b,1
57,138,FOLFOX Chemotherapy,miR-152,0
17,354,Adriamycin,miR-374a*,0
77,431,Levetiracetam,miR-468,1
57,456,FOLFOX Chemotherapy,miR-487b,0
120,498,AED therapy,miR-520d,0
37,217,Temozolomide,miR-20a-5p,0
101,379,Arsenic Trioxide,miR-423,0
16,409,Docetaxel,miR-449a,0
1,555,Gemcitabine,miR-647,1
17,509,Adriamycin,miR-543,0
82,284,Cyclopamine,miR-30c,1
32,85,TRAIL therapy,miR-1275,0
9,491,Fluorouracil,miR-519c,0
1,430,Gemcitabine,miR-4675,1
62,226,Colchicine,miR-213,0
59,422,Vemurafenib,miR-455-3p,0
11,538,Propofol,miR-606,0
4,431,Nilotinib,miR-468,0
73,137,Exemestane,miR-151,0
19,576,Etoposide,miR-708,0
78,340,Valproate,miR-3651,0
0,478,Cisplatin,miR-514,1
29,159,Verapamil,miR-182*,1
5,20,Doxorubicin,PVT1,1
6,120,Gefitinib,miR-141-3p,0
0,369,Cisplatin,miR-383,1
98,402,Leucovorin,miR-4478,0
33,254,Glucocorticoid,miR-26a,0
94,177,Epirubicin HCl,miR-191*,0
50,605,PLX4720,miR-92a-1,1
27,388,Methotrexate,miR-4284,0
51,254,platinum-based doublet chemotherapy ,miR-26a,1
27,472,Methotrexate,miR-505,1
14,143,Carboplatin,miR-15a,1
99,389,Euthyrox,miR-4286,0
3,498,Imatinib,miR-520d,0
114,245,DAPT,miR-223,1
48,328,Epirubicin,miR-34a-5p,0
13,243,Oxaliplatin,miR-222,1
0,319,Cisplatin,miR-339,1
33,18,Glucocorticoid,MRUL,0
5,420,Doxorubicin,miR-454,1
102,618,Betulinic acid,miR-99a-5p,0
0,501,Cisplatin,miR-520h,1
53,268,Daunorubicin,miR-29b,0
72,215,Anastrozole,miR-206,0
114,225,DAPT,miR-212,0
57,218,FOLFOX Chemotherapy,miR-20b,1
52,487,5-Fluorouracil,miR-518f*,1
18,58,Vincristine,miR-1207,1
98,175,Leucovorin,miR-1908,0
86,417,Arsenic trioxide,miR-4530,0
18,468,Vincristine,miR-501,1
52,447,5-Fluorouracil,miR-4745,1
18,193,Vincristine,miR-197-3p,0
7,207,Tamoxifen,miR-200b,1
15,596,Tetraplatin,miR-886,0
18,42,Vincristine,miR-100,1
29,228,Verapamil,miR-214*,1
109,8,Lapatinib,H19,0
13,164,Oxaliplatin,miR-185,1
35,350,Melphalan,miR-372,0
52,263,5-Fluorouracil,miR-296,1
15,498,Tetraplatin,miR-520d,0
14,323,Carboplatin,miR-340,0
29,529,Verapamil,miR-590,1
52,313,5-Fluorouracil,miR-324,1
3,170,Imatinib,miR-18a,0
37,414,Temozolomide,miR-452,1
1,385,Gemcitabine,miR-4258,1
5,347,Doxorubicin,miR-369,1
52,452,5-Fluorouracil,miR-4787,1
5,317,Doxorubicin,miR-335,1
1,300,Gemcitabine,miR-3180,1
39,559,Taxol,miR-654-5p,0
33,158,Glucocorticoid,miR-182,1
5,514,Doxorubicin,miR-560,1
35,64,Melphalan,miR-1233,0
9,28,Fluorouracil,linc-VLDLR,0
3,223,Imatinib,miR-210,1
1,82,Gemcitabine,miR-1268,1
52,176,5-Fluorouracil,miR-191,1
71,76,Cytarabine,miR-126,1
26,59,Bortezomib,miR-122,1
5,503,Doxorubicin,miR-523,1
52,299,5-Fluorouracil,miR-3178,1
73,214,Exemestane,miR-205,0
52,12,5-Fluorouracil,LOC285194,0
1,445,Gemcitabine,miR-4732,1
49,129,Capecitabine,miR-146a,1
18,607,Vincristine,miR-92b,1
70,218,Rituximab,miR-20b,0
43,207,Curcumin,miR-200b,1
0,134,Cisplatin,miR-149,1
110,408,Pemetrexed,miR-4497,0
19,268,Etoposide,miR-29b,1
9,15,Fluorouracil,MACC1-AS1,1
15,218,Tetraplatin,miR-20b,0
39,33,Taxol,let-7b,0
13,268,Oxaliplatin,miR-29b,1
6,13,Gefitinib,LUCAT1,0
74,486,Letrozole,miR-518f,0
71,307,Cytarabine,miR-32,1
52,330,5-Fluorouracil,miR-34c,0
34,101,Sorafenib,miR-130a,1
52,224,5-Fluorouracil,miR-211,0
3,534,Imatinib,miR-593*,0
6,150,Gefitinib,miR-17-5p,1
34,149,Sorafenib,miR-17*,0
3,246,Imatinib,miR-224,1
37,279,Temozolomide,miR-3065,0
65,413,Prednisone,miR-4516,0
59,266,Vemurafenib,miR-29a,0
75,181,Sunitinib,miR-192,1
18,208,Vincristine,miR-200c,1
5,529,Doxorubicin,miR-590,1
0,207,Cisplatin,miR-200b,1
117,70,Hydroxyurea,miR-1247,0
112,206,AGRO100,miR-200a,0
27,246,Methotrexate,miR-224,1
104,482,Dibenziodolium,miR-517c,0
78,597,Valproate,miR-887,0
29,321,Verapamil,miR-33a*,1
54,42,L-asparaginase,miR-100,1
0,505,Cisplatin,miR-532,1
59,184,Vemurafenib,miR-193a-3p,0
1,399,Gemcitabine,miR-4466,1
0,481,Cisplatin,miR-517b,1
91,554,Fludarabine,miR-643,0
89,609,Staurosporine,miR-933,0
14,153,Carboplatin,miR-181a,1
0,350,Cisplatin,miR-372,1
55,61,Prednisolone,miR-1228,0
65,220,Prednisone,miR-21,1
6,116,Gefitinib,miR-140,1
6,101,Gefitinib,miR-130a,1
51,542,platinum-based doublet chemotherapy ,miR-615,0
37,33,Temozolomide,let-7b,0
45,276,Camptothecin,miR-302b,0
52,262,5-Fluorouracil,miR-2861,1
52,254,5-Fluorouracil,miR-26a,1
119,15,chemotherapy,MACC1-AS1,0
84,137,Mitomycin C,miR-151,0
39,328,Taxol,miR-34a-5p,0
5,596,Doxorubicin,miR-886,1
83,562,Interferon-alpha,miR-660,0
53,568,Daunorubicin,miR-675,0
5,339,Doxorubicin,miR-365,0
51,156,platinum-based doublet chemotherapy ,miR-181c,1
18,33,Vincristine,let-7b,0
19,234,Etoposide,miR-218,1
92,282,histone deacetylase inhibitor,miR-30b,0
51,165,platinum-based doublet chemotherapy ,miR-186,1
29,495,Verapamil,miR-520a,1
5,468,Doxorubicin,miR-501,1
1,76,Gemcitabine,miR-126,1
93,400,intensive induction chemotherapy based on cytarabine and idarubicine,miR-4467,0
83,586,Interferon-alpha,miR-768,0
77,133,Levetiracetam,miR-148b,0
5,231,Doxorubicin,miR-216a,1
3,142,Imatinib,miR-155-5p,0
17,273,Adriamycin,miR-301a,1
67,101,Cyclophosphamide,miR-130a,0
84,131,Mitomycin C,miR-146b-5p,1
8,120,Trastuzumab,miR-141-3p,1
36,216,Oxymatrine,miR-20a,0
78,155,Valproate,miR-181b,0
89,64,Staurosporine,miR-1233,0
30,620,epirubicin,miR-99b*,0
11,462,Propofol,miR-496,0
91,438,Fludarabine,miR-4711,0
1,447,Gemcitabine,miR-4745,1
1,10,Gemcitabine,HULC,0
4,194,Nilotinib,miR-1973,0
5,505,Doxorubicin,miR-532,1
116,199,5-fluorouracil,miR-199a-5p,0
53,496,Daunorubicin,miR-520b,0
9,416,Fluorouracil,miR-453,0
66,465,Paroxetine,miR-500,1
0,317,Cisplatin,miR-335,1
84,143,Mitomycin C,miR-15a,1
77,20,Levetiracetam,PVT1,0
86,479,Arsenic trioxide,miR-515,0
10,16,Paclitaxel,MALAT1,1
116,156,5-fluorouracil,miR-181c,0
0,336,Cisplatin,miR-363,1
75,0,Sunitinib,ANRIL,0
18,130,Vincristine,miR-146b,1
82,185,Cyclopamine,miR-193b,1
17,259,Adriamycin,miR-27b,1
5,221,Doxorubicin,miR-21*,1
52,577,5-Fluorouracil,miR-718,1
17,266,Adriamycin,miR-29a,1
86,386,Arsenic trioxide,miR-4261,0
10,30,Paclitaxel,Let-7a,1
10,173,Paclitaxel,miR-19,1
22,0,Rapamycin,ANRIL,0
29,166,Verapamil,miR-186*,0
56,94,10-Hydroxycamptothecin,miR-129*,0
39,36,Taxol,let-7e,0
0,605,Cisplatin,miR-92a-1,1
7,545,Tamoxifen,miR-625,1
5,322,Doxorubicin,miR-33b,1
5,130,Doxorubicin,miR-146b,1
76,482,Platinum,miR-517c,0
49,277,Capecitabine,miR-302c,0
14,361,Carboplatin,miR-378c,0
7,40,Tamoxifen,let-7i,0
79,66,Ribavirin,miR-1236,0
5,250,Doxorubicin,miR-23b-3p,0
105,589,Hydrogen Peroxide,miR-802,0
16,287,Docetaxel,miR-30e,1
9,27,Fluorouracil,XLOC_006753,1
29,235,Verapamil,miR-219,1
68,169,Mafosfamide,miR-188,0
9,250,Fluorouracil,miR-23b-3p,1
118,139,Ethanol,miR-153,0
40,155,Dexamethasone,miR-181b,0
10,42,Paclitaxel,miR-100,1
82,393,Cyclopamine,miR-433,0
29,587,Verapamil,miR-769,1
39,575,Taxol,miR-7-5p,0
75,253,Sunitinib,miR-25*,0
0,183,Cisplatin,miR-193a,1
47,602,Interferon-gamma,miR-922,0
50,562,PLX4720,miR-660,1
0,43,Cisplatin,miR-100-5p,1
0,3,Cisplatin,CCAT1,1
1,529,Gemcitabine,miR-590,1
5,469,Doxorubicin,miR-501-5P,1
3,334,Imatinib,miR-362,1
17,453,Adriamycin,miR-483,1
82,170,Cyclopamine,miR-18a,1
1,332,Gemcitabine,miR-361,1
78,79,Valproate,miR-1260b,0
95,21,SIOP treatment protocol,ROR1-AS1,0
0,379,Cisplatin,miR-423,1
2,301,Dasatinib,miR-3184,0
13,196,Oxaliplatin,miR-198,0
52,317,5-Fluorouracil,miR-335,0
117,345,Hydroxyurea,miR-3682,0
31,248,Chemotherapy,miR-23a,1
5,316,Doxorubicin,miR-331,1
18,93,Vincristine,miR-129,1
32,397,TRAIL therapy,miR-4463,0
113,238,Dihydrotestosterone,miR-22*,0
7,403,Tamoxifen,miR-448,0
0,492,Cisplatin,miR-519d,1
95,124,SIOP treatment protocol,miR-144,0
46,193,Vinblastine,miR-197-3p,0
24,170,Temsirolimus,miR-18a,0
5,75,Doxorubicin,miR-125b-5p,1
7,158,Tamoxifen,miR-182,1
79,528,Ribavirin,miR-589*,0
52,562,5-Fluorouracil,miR-660,1
6,616,Gefitinib,miR-98,0
105,511,Hydrogen Peroxide,miR-548a,0
68,258,Mafosfamide,miR-27a,0
0,542,Cisplatin,miR-615,1
53,584,Daunorubicin,miR-766,0
52,378,5-Fluorouracil,miR-422a,1
41,320,Ibrutinib,miR-33a,0
13,7,Oxaliplatin,GIHCG,1
5,359,Doxorubicin,miR-378,1
0,518,Cisplatin,miR-571,0
57,124,FOLFOX Chemotherapy,miR-144,1
82,45,Cyclopamine,miR-103,0
28,527,Pirarubicin,miR-588,0
5,583,Doxorubicin,miR-765,1
3,439,Imatinib,miR-4713,0
34,213,Sorafenib,miR-204-5p,0
82,612,Cyclopamine,miR-940,0
19,196,Etoposide,miR-198,1
29,481,Verapamil,miR-517b,1
9,191,Fluorouracil,miR-196b,0
1,250,Gemcitabine,miR-23b-3p,0
0,500,Cisplatin,miR-520g,1
75,547,Sunitinib,miR-628,1
19,266,Etoposide,miR-29a,1
29,197,Verapamil,miR-199a,1
1,305,Gemcitabine,miR-3195,1
1,406,Gemcitabine,miR-4488,1
0,337,Cisplatin,miR-363*,1
49,56,Capecitabine,miR-1183,0
3,277,Imatinib,miR-302c,0
1,544,Gemcitabine,miR-624*,1
84,91,Mitomycin C,miR-1288,0
1,440,Gemcitabine,miR-4716,1
108,309,Tomudex,miR-3200,0
5,267,Doxorubicin,miR-29a*,1
116,250,5-fluorouracil,miR-23b-3p,0
94,539,Epirubicin HCl,miR-6087,0
8,42,Trastuzumab,miR-100,0
38,466,Cetuximab,miR-500a,0
76,461,Platinum,miR-495,1
84,369,Mitomycin C,miR-383,0
95,595,SIOP treatment protocol,miR-885,0
60,321,Crizotinib,miR-33a*,0
29,118,Verapamil,miR-141,1
14,217,Carboplatin,miR-20a-5p,0
13,551,Oxaliplatin,miR-638,1
1,414,Gemcitabine,miR-452,1
0,276,Cisplatin,miR-302b,1
86,579,Arsenic trioxide,miR-744,0
13,185,Oxaliplatin,miR-193b,1
0,162,Cisplatin,miR-183,1
94,328,Epirubicin HCl,miR-34a-5p,0
39,387,Taxol,miR-4279,0
37,600,Temozolomide,miR-9,1
52,307,5-Fluorouracil,miR-32,0
1,238,Gemcitabine,miR-22*,1
98,183,Leucovorin,miR-193a,0
115,248,modified ALLIC BFM 2002 protocol,miR-23a,1
70,571,Rituximab,miR-6845-5p,0
0,245,Cisplatin,miR-223,1
5,188,Doxorubicin,miR-195,1
65,166,Prednisone,miR-186*,0
23,388,Sirolimus,miR-4284,0
9,611,Fluorouracil,miR-939,1
5,470,Doxorubicin,miR-502,1
52,401,5-Fluorouracil,miR-4476,1
5,261,Doxorubicin,miR-28,1
1,39,Gemcitabine,let-7g,0
12,511,Antioestrogens,miR-548a,0
10,116,Paclitaxel,miR-140,1
96,184,Epirubicin hydrochloride,miR-193a-3p,1
19,510,Etoposide,miR-545,0
1,141,Gemcitabine,miR-155,1
90,405,Topotecan,miR-4485,0
18,259,Vincristine,miR-27b,1
45,464,Camptothecin,miR-499,0
75,105,Sunitinib,miR-133a,1
54,211,L-asparaginase,miR-203,1
0,579,Cisplatin,miR-744,1
14,8,Carboplatin,H19,0
0,476,Cisplatin,miR-512,1
5,554,Doxorubicin,miR-643,1
52,67,5-Fluorouracil,miR-1237,1
16,184,Docetaxel,miR-193a-3p,1
11,606,Propofol,miR-92a-2*,0
7,573,Tamoxifen,miR-7,1
3,244,Imatinib,miR-222*,0
33,94,Glucocorticoid,miR-129*,0
59,239,Vemurafenib,miR-22-3p,0
10,32,Paclitaxel,let-7a,1
25,436,"1,25(OH)2D3",miR-4707,0
81,545,Dichloroacetate,miR-625,0
106,255,Pingyangmycin,miR-26a-MM1,0
52,293,5-Fluorouracil,miR-3130,1
0,575,Cisplatin,miR-7-5p,1
52,218,5-Fluorouracil,miR-20b,1
116,471,5-fluorouracil,miR-503,0
61,123,Lorlatinib,miR-143*,0
40,471,Dexamethasone,miR-503,0
42,333,Erlotinib,miR-3619,0
0,421,Cisplatin,miR-455,1
1,66,Gemcitabine,miR-1236,1
13,356,Oxaliplatin,miR-375,1
42,470,Erlotinib,miR-502,0
52,145,5-Fluorouracil,miR-15b,1
29,537,Verapamil,miR-605,1
1,433,Gemcitabine,miR-4687,1
16,420,Docetaxel,miR-454,1
