drug_id,rna_id,drug_name,rna_name,label
5,176,Doxorubicin,miR-191,1
10,158,Paclitaxel,miR-182,1
90,151,Topotecan,miR-17-92,1
13,148,Oxaliplatin,miR-17,1
52,565,5-Fluorouracil,miR-663a,1
67,2,Cyclophosphamide,CASC11,0
115,253,modified ALLIC BFM 2002 protocol,miR-25*,0
38,73,Cetuximab,miR-125a,1
64,86,Vinorelbine,miR-1277,0
59,149,Vemurafenib,miR-17*,0
18,476,Vincristine,miR-512,0
10,31,Paclitaxel,hsa-1274A,1
106,545,Pingyangmycin,miR-625,0
36,369,Oxymatrine,miR-383,0
118,563,Ethanol,miR-662,0
33,476,Glucocorticoid,miR-512,0
16,181,Docetaxel,miR-192,1
6,116,Gefitinib,miR-140,1
97,138,Fulvestrant,miR-152,0
17,200,Adriamycin,miR-199b,0
8,11,Trastuzumab,LINP1,0
17,239,Adriamycin,miR-22-3p,1
47,607,Interferon-gamma,miR-92b,0
1,295,Gemcitabine,miR-3147,1
101,459,Arsenic Trioxide,miR-491,0
92,111,histone deacetylase inhibitor,miR-136,0
43,95,Curcumin,miR-1290,0
0,125,Cisplatin,miR-144-3p,1
7,45,Tamoxifen,miR-103,1
83,73,Interferon-alpha,miR-125a,0
10,477,Paclitaxel,miR-513a,1
32,186,TRAIL therapy,miR-193b*,0
52,449,5-Fluorouracil,miR-4750,1
87,348,Irinotecan,miR-370,0
0,327,Cisplatin,miR-34a,1
57,202,FOLFOX Chemotherapy,miR-19a,1
53,250,Daunorubicin,miR-23b-3p,0
75,461,Sunitinib,miR-495,0
9,6,Fluorouracil,GAS5,1
49,270,Capecitabine,miR-29b-2*,1
62,70,Colchicine,miR-1247,0
3,317,Imatinib,miR-335,1
40,498,Dexamethasone,miR-520d,0
95,21,SIOP treatment protocol,ROR1-AS1,0
3,282,Imatinib,miR-30b,1
82,130,Cyclopamine,miR-146b,0
77,620,Levetiracetam,miR-99b*,0
57,242,FOLFOX Chemotherapy,miR-221*,0
18,201,Vincristine,miR-199b*,1
66,4,Paroxetine,CRNDE,0
112,28,AGRO100,linc-VLDLR,0
5,556,Doxorubicin,miR-649,1
52,365,5-Fluorouracil,miR-378g,1
65,133,Prednisone,miR-148b,1
3,268,Imatinib,miR-29b,1
67,536,Cyclophosphamide,miR-601,0
57,562,FOLFOX Chemotherapy,miR-660,1
54,601,L-asparaginase,miR-920,0
38,25,Cetuximab,UCA1,1
24,56,Temsirolimus,miR-1183,0
105,369,Hydrogen Peroxide,miR-383,0
74,354,Letrozole,miR-374a*,0
52,214,5-Fluorouracil,miR-205,1
14,433,Carboplatin,miR-4687,0
45,407,Camptothecin,miR-4492,0
116,328,5-fluorouracil,miR-34a-5p,0
38,225,Cetuximab,miR-212,1
7,46,Tamoxifen,miR-105,1
109,602,Lapatinib,miR-922,0
24,170,Temsirolimus,miR-18a,0
18,575,Vincristine,miR-7-5p,0
52,61,5-Fluorouracil,miR-1228,1
0,332,Cisplatin,miR-361,0
5,227,Doxorubicin,miR-214,1
15,505,Tetraplatin,miR-532,0
17,33,Adriamycin,let-7b,0
5,453,Doxorubicin,miR-483,1
13,356,Oxaliplatin,miR-375,1
70,479,Rituximab,miR-515,0
93,206,intensive induction chemotherapy based on cytarabine and idarubicine,miR-200a,0
18,263,Vincristine,miR-296,1
10,197,Paclitaxel,miR-199a,1
0,489,Cisplatin,miR-519a,1
1,378,Gemcitabine,miR-422a,1
52,417,5-Fluorouracil,miR-4530,1
5,470,Doxorubicin,miR-502,1
0,167,Cisplatin,miR-187,1
47,267,Interferon-gamma,miR-29a*,0
99,389,Euthyrox,miR-4286,0
18,42,Vincristine,miR-100,1
52,582,5-Fluorouracil,miR-762,1
5,462,Doxorubicin,miR-496,1
112,163,AGRO100,miR-184,0
38,575,Cetuximab,miR-7-5p,0
119,158,chemotherapy,miR-182,0
52,333,5-Fluorouracil,miR-3619,1
116,380,5-fluorouracil,miR-424,0
37,188,Temozolomide,miR-195,1
1,573,Gemcitabine,miR-7,1
11,0,Propofol,ANRIL,1
64,306,Vinorelbine,miR-3196,0
71,416,Cytarabine,miR-453,0
29,550,Verapamil,miR-633,1
13,328,Oxaliplatin,miR-34a-5p,0
0,486,Cisplatin,miR-518f,1
110,317,Pemetrexed,miR-335,0
57,223,FOLFOX Chemotherapy,miR-210,1
5,320,Doxorubicin,miR-33a,1
10,478,Paclitaxel,miR-514,0
5,240,Doxorubicin,miR-220,1
26,160,Bortezomib,miR-1825,0
3,244,Imatinib,miR-222*,0
13,220,Oxaliplatin,miR-21,1
13,458,Oxaliplatin,miR-490,0
76,284,Platinum,miR-30c,0
13,289,Oxaliplatin,miR-31,1
28,572,Pirarubicin,miR-6886-3p,1
18,17,Vincristine,MEG3,0
90,148,Topotecan,miR-17,0
78,65,Valproate,miR-1234,0
22,406,Rapamycin,miR-4488,0
39,228,Taxol,miR-214*,0
80,312,pegIFN/RBV therapy,miR-320d,0
85,144,Pertuzumab,miR-15a*,0
4,45,Nilotinib,miR-103,0
18,460,Vincristine,miR-494,1
43,90,Curcumin,miR-1285,0
13,69,Oxaliplatin,miR-1246,1
104,103,Dibenziodolium,miR-130b,0
27,388,Methotrexate,miR-4284,0
29,470,Verapamil,miR-502,1
5,575,Doxorubicin,miR-7-5p,0
17,41,Adriamycin,miR-1,1
62,178,Colchicine,miR-1913,0
0,74,Cisplatin,miR-125b,1
75,136,Sunitinib,miR-150,1
26,427,Bortezomib,miR-4665,0
3,498,Imatinib,miR-520d,0
1,95,Gemcitabine,miR-1290,1
68,258,Mafosfamide,miR-27a,0
40,528,Dexamethasone,miR-589*,0
62,549,Colchicine,miR-630,0
38,35,Cetuximab,let-7d,0
5,455,Doxorubicin,miR-486,1
1,523,Gemcitabine,miR-584,1
43,383,Curcumin,miR-425*,0
78,523,Valproate,miR-584,0
31,374,Chemotherapy,miR-410,0
75,183,Sunitinib,miR-193a,1
5,421,Doxorubicin,miR-455,1
13,202,Oxaliplatin,miR-19a,1
18,216,Vincristine,miR-20a,1
20,314,Mitoxantrone,miR-328,1
63,404,Cyclosporin A,miR-4484,0
5,216,Doxorubicin,miR-20a,1
69,308,Retinoic Acid,miR-320,0
9,17,Fluorouracil,MEG3,0
82,504,Cyclopamine,miR-526b*,0
24,495,Temsirolimus,miR-520a,0
92,196,histone deacetylase inhibitor,miR-198,0
0,375,Cisplatin,miR-411,1
106,199,Pingyangmycin,miR-199a-5p,0
6,126,Gefitinib,miR-145,1
23,94,Sirolimus,miR-129*,0
81,344,Dichloroacetate,miR-3676,0
59,59,Vemurafenib,miR-122,0
27,339,Methotrexate,miR-365,1
34,563,Sorafenib,miR-662,0
1,154,Gemcitabine,miR-181a*,1
34,153,Sorafenib,miR-181a,1
29,290,Verapamil,miR-31*,1
5,554,Doxorubicin,miR-643,1
93,400,intensive induction chemotherapy based on cytarabine and idarubicine,miR-4467,0
80,329,pegIFN/RBV therapy,miR-34b,1
3,52,Imatinib,miR-10a,1
64,525,Vinorelbine,miR-586,1
38,322,Cetuximab,miR-33b,0
83,146,Interferon-alpha,miR-15b*,0
42,245,Erlotinib,miR-223,1
5,250,Doxorubicin,miR-23b-3p,0
77,121,Levetiracetam,miR-142,1
87,246,Irinotecan,miR-224,0
29,557,Verapamil,miR-651,1
5,225,Doxorubicin,miR-212,1
13,282,Oxaliplatin,miR-30b,1
103,323,Carmustine,miR-340,0
0,43,Cisplatin,miR-100-5p,1
96,119,Epirubicin hydrochloride,miR-141*,0
29,327,Verapamil,miR-34a,1
59,604,Vemurafenib,miR-92a,0
95,58,SIOP treatment protocol,miR-1207,0
12,555,Antioestrogens,miR-647,0
29,228,Verapamil,miR-214*,1
5,88,Doxorubicin,miR-128-2,1
18,84,Vincristine,miR-1273g,1
54,528,L-asparaginase,miR-589*,0
48,261,Epirubicin,miR-28,1
105,552,Hydrogen Peroxide,miR-639,0
0,149,Cisplatin,miR-17*,0
1,365,Gemcitabine,miR-378g,1
52,269,5-Fluorouracil,miR-29b-1*,1
110,424,Pemetrexed,miR-4640,0
72,377,Anastrozole,miR-421,0
5,36,Doxorubicin,let-7e,1
7,483,Tamoxifen,miR-518b,1
2,491,Dasatinib,miR-519c,0
13,49,Oxaliplatin,miR-106b-25,0
52,362,5-Fluorouracil,miR-378d,1
18,33,Vincristine,let-7b,0
38,601,Cetuximab,miR-920,0
70,75,Rituximab,miR-125b-5p,1
52,113,5-Fluorouracil,miR-138,1
71,48,Cytarabine,miR-106b,0
57,164,FOLFOX Chemotherapy,miR-185,1
99,22,Euthyrox,SLC25A25-AS1,0
0,540,Cisplatin,miR-613,1
70,506,Rituximab,miR-539,0
13,369,Oxaliplatin,miR-383,1
13,352,Oxaliplatin,miR-373*,0
31,519,Chemotherapy,miR-574,0
0,266,Cisplatin,miR-29a,1
86,487,Arsenic trioxide,miR-518f*,0
33,462,Glucocorticoid,miR-496,0
24,260,Temsirolimus,miR-27b ,0
11,8,Propofol,H19,0
111,279,10-hydroxycamptothecin,miR-3065,0
29,144,Verapamil,miR-15a*,1
113,96,Dihydrotestosterone,miR-1293,0
64,522,Vinorelbine,miR-582,1
84,369,Mitomycin C,miR-383,0
64,610,Vinorelbine,miR-935,0
50,382,PLX4720,miR-425,1
37,12,Temozolomide,LOC285194,0
27,43,Methotrexate,miR-100-5p,0
97,297,Fulvestrant,miR-3173,0
110,134,Pemetrexed,miR-149,0
76,613,Platinum,miR-942,0
89,456,Staurosporine,miR-487b,0
72,573,Anastrozole,miR-7,0
13,207,Oxaliplatin,miR-200b,1
5,110,Doxorubicin,miR-135b,1
0,358,Cisplatin,miR-377,1
38,466,Cetuximab,miR-500a,0
1,449,Gemcitabine,miR-4750,1
26,76,Bortezomib,miR-126,0
7,134,Tamoxifen,miR-149,1
29,157,Verapamil,miR-181d,1
91,425,Fludarabine,miR-4646,0
52,383,5-Fluorouracil,miR-425*,1
10,527,Paclitaxel,miR-588,0
0,348,Cisplatin,miR-370,1
15,466,Tetraplatin,miR-500a,0
24,425,Temsirolimus,miR-4646,0
57,171,FOLFOX Chemotherapy,miR-18a*,1
29,118,Verapamil,miR-141,1
92,199,histone deacetylase inhibitor,miR-199a-5p,1
3,45,Imatinib,miR-103,1
115,255,modified ALLIC BFM 2002 protocol,miR-26a-MM1,0
52,390,5-Fluorouracil,miR-4288,1
86,575,Arsenic trioxide,miR-7-5p,0
82,148,Cyclopamine,miR-17,1
84,138,Mitomycin C,miR-152,0
65,413,Prednisone,miR-4516,0
29,305,Verapamil,miR-3195,0
9,212,Fluorouracil,miR-204,1
0,593,Cisplatin,miR-876,1
13,45,Oxaliplatin,miR-103,1
62,217,Colchicine,miR-20a-5p,0
37,414,Temozolomide,miR-452,1
13,520,Oxaliplatin,miR-576,1
7,190,Tamoxifen,miR-196a-5p,0
29,403,Verapamil,miR-448,1
93,169,intensive induction chemotherapy based on cytarabine and idarubicine,miR-188,0
1,597,Gemcitabine,miR-887,1
5,217,Doxorubicin,miR-20a-5p,1
59,171,Vemurafenib,miR-18a*,0
1,274,Gemcitabine,miR-301b,1
1,541,Gemcitabine,miR-614,1
117,212,Hydroxyurea,miR-204,0
7,9,Tamoxifen,HOTAIR,1
39,112,Taxol,miR-137,1
68,27,Mafosfamide,XLOC_006753,0
38,254,Cetuximab,miR-26a,1
82,249,Cyclopamine,miR-23b,1
26,95,Bortezomib,miR-1290,1
52,141,5-Fluorouracil,miR-155,1
29,574,Verapamil,miR-7-1*,1
1,456,Gemcitabine,miR-487b,1
23,480,Sirolimus,miR-517a,0
17,103,Adriamycin,miR-130b,1
76,245,Platinum,miR-223,1
33,239,Glucocorticoid,miR-22-3p,0
68,520,Mafosfamide,miR-576,0
18,131,Vincristine,miR-146b-5p,1
14,256,Carboplatin,miR-26b,1
7,355,Tamoxifen,miR-374b,1
31,138,Chemotherapy,miR-152,1
30,8,epirubicin,H19,1
5,411,Doxorubicin,miR-450a,1
105,607,Hydrogen Peroxide,miR-92b,0
70,547,Rituximab,miR-628,0
71,317,Cytarabine,miR-335,1
29,562,Verapamil,miR-660,1
19,264,Etoposide,miR-298,1
97,470,Fulvestrant,miR-502,0
5,463,Doxorubicin,miR-497,1
5,609,Doxorubicin,miR-933,1
78,15,Valproate,MACC1-AS1,0
52,252,5-Fluorouracil,miR-25,1
13,500,Oxaliplatin,miR-520g,1
108,546,Tomudex,miR-625*,0
37,553,Temozolomide,miR-640,0
49,296,Capecitabine,miR-3154,0
6,366,Gefitinib,miR-378i,0
103,241,Carmustine,miR-221,1
1,145,Gemcitabine,miR-15b,1
1,40,Gemcitabine,let-7i,1
83,144,Interferon-alpha,miR-15a*,0
52,406,5-Fluorouracil,miR-4488,1
101,233,Arsenic Trioxide,miR-217,0
3,341,Imatinib,miR-3653,0
115,40,modified ALLIC BFM 2002 protocol,let-7i,0
31,300,Chemotherapy,miR-3180,0
1,479,Gemcitabine,miR-515,1
3,284,Imatinib,miR-30c,1
5,163,Doxorubicin,miR-184,1
52,466,5-Fluorouracil,miR-500a,1
101,379,Arsenic Trioxide,miR-423,0
80,115,pegIFN/RBV therapy,miR-139,0
9,615,Fluorouracil,miR-96-5p,1
47,100,Interferon-gamma,miR-1307,0
62,601,Colchicine,miR-920,0
16,44,Docetaxel,miR-101,1
57,52,FOLFOX Chemotherapy,miR-10a,1
1,546,Gemcitabine,miR-625*,1
29,254,Verapamil,miR-26a,1
0,197,Cisplatin,miR-199a,1
27,259,Methotrexate,miR-27b,1
44,408,PCI-24781,miR-4497,0
14,427,Carboplatin,miR-4665,0
1,116,Gemcitabine,miR-140,1
13,524,Oxaliplatin,miR-585,1
73,78,Exemestane,miR-1260,0
1,439,Gemcitabine,miR-4713,1
9,336,Fluorouracil,miR-363,1
87,220,Irinotecan,miR-21,0
68,611,Mafosfamide,miR-939,0
119,601,chemotherapy,miR-920,0
0,237,Cisplatin,miR-22,1
7,339,Tamoxifen,miR-365,1
6,616,Gefitinib,miR-98,0
8,389,Trastuzumab,miR-4286,0
0,150,Cisplatin,miR-17-5p,0
5,416,Doxorubicin,miR-453,1
43,171,Curcumin,miR-18a*,0
52,589,5-Fluorouracil,miR-802,0
52,604,5-Fluorouracil,miR-92a,1
34,213,Sorafenib,miR-204-5p,0
79,66,Ribavirin,miR-1236,0
18,34,Vincristine,let-7c,1
0,317,Cisplatin,miR-335,1
50,373,PLX4720,miR-409,1
29,531,Verapamil,miR-591,1
0,357,Cisplatin,miR-376c,1
96,426,Epirubicin hydrochloride,miR-4655,0
60,378,Crizotinib,miR-422a,0
13,568,Oxaliplatin,miR-675,1
0,568,Cisplatin,miR-675,0
32,241,TRAIL therapy,miR-221,1
9,485,Fluorouracil,miR-518e*,0
0,183,Cisplatin,miR-193a,1
13,47,Oxaliplatin,miR-106a,1
103,568,Carmustine,miR-675,0
10,327,Paclitaxel,miR-34a,1
94,179,Epirubicin HCl,miR-1914*,0
114,192,DAPT,miR-197,0
79,259,Ribavirin,miR-27b,0
57,319,FOLFOX Chemotherapy,miR-339,1
19,508,Etoposide,miR-542,0
0,115,Cisplatin,miR-139,0
3,40,Imatinib,let-7i,1
29,464,Verapamil,miR-499,1
1,13,Gemcitabine,LUCAT1,0
108,392,Tomudex,miR-431,0
52,293,5-Fluorouracil,miR-3130,1
65,71,Prednisone,miR-1256,1
7,221,Tamoxifen,miR-21*,1
92,227,histone deacetylase inhibitor,miR-214,0
77,446,Levetiracetam,miR-4739,0
52,428,5-Fluorouracil,miR-4669,1
5,619,Doxorubicin,miR-99b,1
17,131,Adriamycin,miR-146b-5p,1
40,132,Dexamethasone,miR-148a,0
32,220,TRAIL therapy,miR-21,1
38,263,Cetuximab,miR-296,1
52,443,5-Fluorouracil,miR-4723,1
29,170,Verapamil,miR-18a,1
67,618,Cyclophosphamide,miR-99a-5p,1
52,82,5-Fluorouracil,miR-1268,1
95,520,SIOP treatment protocol,miR-576,0
29,322,Verapamil,miR-33b,1
31,237,Chemotherapy,miR-22,1
15,532,Tetraplatin,miR-592,0
78,207,Valproate,miR-200b,0
57,165,FOLFOX Chemotherapy,miR-186,0
113,527,Dihydrotestosterone,miR-588,0
19,49,Etoposide,miR-106b-25,1
16,324,Docetaxel,miR-342,1
10,219,Paclitaxel,miR-20b*,1
30,69,epirubicin,miR-1246,1
23,178,Sirolimus,miR-1913,0
64,381,Vinorelbine,miR-424*,0
111,316,10-hydroxycamptothecin,miR-331,0
91,72,Fludarabine,miR-1258,0
6,394,Gefitinib,miR-4428,0
17,313,Adriamycin,miR-324,0
70,556,Rituximab,miR-649,0
6,153,Gefitinib,miR-181a,1
38,197,Cetuximab,miR-199a,1
95,392,SIOP treatment protocol,miR-431,0
0,106,Cisplatin,miR-133b,1
7,4,Tamoxifen,CRNDE,0
64,466,Vinorelbine,miR-500a,0
13,216,Oxaliplatin,miR-20a,1
112,7,AGRO100,GIHCG,0
0,44,Cisplatin,miR-101,1
79,454,Ribavirin,miR-485,0
84,91,Mitomycin C,miR-1288,0
104,266,Dibenziodolium,miR-29a,0
79,311,Ribavirin,miR-320c,0
0,320,Cisplatin,miR-33a,1
34,77,Sorafenib,miR-126*,1
79,99,Ribavirin,miR-130,0
16,137,Docetaxel,miR-151,1
17,193,Adriamycin,miR-197-3p,1
5,517,Doxorubicin,miR-569,1
1,567,Gemcitabine,miR-671,1
65,66,Prednisone,miR-1236,1
67,336,Cyclophosphamide,miR-363,0
76,74,Platinum,miR-125b,0
52,407,5-Fluorouracil,miR-4492,1
32,572,TRAIL therapy,miR-6886-3p,0
103,185,Carmustine,miR-193b,0
71,560,Cytarabine,miR-655,0
105,531,Hydrogen Peroxide,miR-591,0
57,129,FOLFOX Chemotherapy,miR-146a,1
5,608,Doxorubicin,miR-93,1
1,78,Gemcitabine,miR-1260,1
19,607,Etoposide,miR-92b,0
7,181,Tamoxifen,miR-192,0
12,422,Antioestrogens,miR-455-3p,0
1,381,Gemcitabine,miR-424*,1
110,380,Pemetrexed,miR-424,0
53,584,Daunorubicin,miR-766,0
97,91,Fulvestrant,miR-1288,0
52,594,5-Fluorouracil,miR-877,1
5,253,Doxorubicin,miR-25*,1
89,521,Staurosporine,miR-578,0
18,539,Vincristine,miR-6087,1
98,175,Leucovorin,miR-1908,0
62,342,Colchicine,miR-3665,0
108,221,Tomudex,miR-21*,0
10,343,Paclitaxel,miR-367,1
120,393,AED therapy,miR-433,0
5,228,Doxorubicin,miR-214*,1
74,62,Letrozole,miR-1228*,0
9,243,Fluorouracil,miR-222,1
7,55,Tamoxifen,miR-10b,1
28,129,Pirarubicin,miR-146a,0
5,604,Doxorubicin,miR-92a,1
31,101,Chemotherapy,miR-130a,0
105,499,Hydrogen Peroxide,miR-520d*,0
1,191,Gemcitabine,miR-196b,1
9,75,Fluorouracil,miR-125b-5p,0
6,120,Gefitinib,miR-141-3p,0
96,33,Epirubicin hydrochloride,let-7b,0
52,47,5-Fluorouracil,miR-106a,1
29,462,Verapamil,miR-496,1
75,386,Sunitinib,miR-4261,0
37,140,Temozolomide,miR-154*,0
39,266,Taxol,miR-29a,1
13,599,Oxaliplatin,miR-892b,1
7,243,Tamoxifen,miR-222,1
19,196,Etoposide,miR-198,1
51,316,platinum-based doublet chemotherapy ,miR-331,1
5,523,Doxorubicin,miR-584,1
1,234,Gemcitabine,miR-218,1
112,519,AGRO100,miR-574,0
66,328,Paroxetine,miR-34a-5p,0
1,32,Gemcitabine,let-7a,1
87,415,Irinotecan,miR-4521,0
5,186,Doxorubicin,miR-193b*,1
99,523,Euthyrox,miR-584,0
18,76,Vincristine,miR-126,1
37,199,Temozolomide,miR-199a-5p,0
20,298,Mitoxantrone,miR-3177,0
37,209,Temozolomide,miR-200c*,0
103,69,Carmustine,miR-1246,0
0,356,Cisplatin,miR-375,1
77,139,Levetiracetam,miR-153,0
45,352,Camptothecin,miR-373*,0
36,603,Oxymatrine,miR-923,0
5,213,Doxorubicin,miR-204-5p,0
29,558,Verapamil,miR-652,1
17,412,Adriamycin,miR-451,1
54,76,L-asparaginase,miR-126,1
39,422,Taxol,miR-455-3p,0
1,268,Gemcitabine,miR-29b,1
29,585,Verapamil,miR-767,1
85,122,Pertuzumab,miR-143,0
115,413,modified ALLIC BFM 2002 protocol,miR-4516,0
1,612,Gemcitabine,miR-940,1
10,33,Paclitaxel,let-7b,0
13,54,Oxaliplatin,miR-10a*,1
64,463,Vinorelbine,miR-497,0
18,617,Vincristine,miR-99a,1
72,223,Anastrozole,miR-210,0
51,466,platinum-based doublet chemotherapy ,miR-500a,1
29,137,Verapamil,miR-151,1
14,93,Carboplatin,miR-129,0
63,152,Cyclosporin A,miR-181,0
5,189,Doxorubicin,miR-196a,1
32,243,TRAIL therapy,miR-222,1
1,371,Gemcitabine,miR-3940,1
1,417,Gemcitabine,miR-4530,1
113,45,Dihydrotestosterone,miR-103,0
21,508,Nutlin-3a,miR-542,0
79,122,Ribavirin,miR-143,1
6,48,Gefitinib,miR-106b,0
56,318,10-Hydroxycamptothecin,miR-338,1
35,477,Melphalan,miR-513a,0
1,160,Gemcitabine,miR-1825,1
36,252,Oxymatrine,miR-25,0
51,287,platinum-based doublet chemotherapy ,miR-30e,1
38,356,Cetuximab,miR-375,1
1,346,Gemcitabine,miR-3687,1
52,445,5-Fluorouracil,miR-4732,1
5,258,Doxorubicin,miR-27a,1
19,203,Etoposide,miR-19b,1
25,515,"1,25(OH)2D3",miR-563,0
7,189,Tamoxifen,miR-196a,1
106,477,Pingyangmycin,miR-513a,0
80,295,pegIFN/RBV therapy,miR-3147,0
106,430,Pingyangmycin,miR-4675,0
29,532,Verapamil,miR-592,1
76,422,Platinum,miR-455-3p,0
17,147,Adriamycin,miR-16,0
15,498,Tetraplatin,miR-520d,0
9,47,Fluorouracil,miR-106a,1
57,216,FOLFOX Chemotherapy,miR-20a,1
1,455,Gemcitabine,miR-486,1
3,4,Imatinib,CRNDE,0
18,222,Vincristine,miR-21-5p,0
99,66,Euthyrox,miR-1236,0
94,377,Epirubicin HCl,miR-421,0
1,76,Gemcitabine,miR-126,1
50,87,PLX4720,miR-128,1
10,117,Paclitaxel,miR-140-3p,1
67,23,Cyclophosphamide,SNHG5,0
18,74,Vincristine,miR-125b,1
5,602,Doxorubicin,miR-922,1
52,302,5-Fluorouracil,miR-3186,1
5,583,Doxorubicin,miR-765,1
112,243,AGRO100,miR-222,1
13,166,Oxaliplatin,miR-186*,1
7,259,Tamoxifen,miR-27b,1
52,213,5-Fluorouracil,miR-204-5p,0
15,367,Tetraplatin,miR-381,0
89,28,Staurosporine,linc-VLDLR,0
93,181,intensive induction chemotherapy based on cytarabine and idarubicine,miR-192,0
32,42,TRAIL therapy,miR-100,1
1,327,Gemcitabine,miR-34a,1
10,155,Paclitaxel,miR-181b,1
34,101,Sorafenib,miR-130a,1
29,500,Verapamil,miR-520g,1
10,85,Paclitaxel,miR-1275,1
77,368,Levetiracetam,miR-382,0
0,388,Cisplatin,miR-4284,1
53,369,Daunorubicin,miR-383,1
1,60,Gemcitabine,miR-1226,1
1,214,Gemcitabine,miR-205,1
6,456,Gefitinib,miR-487b,1
73,420,Exemestane,miR-454,0
52,254,5-Fluorouracil,miR-26a,1
18,360,Vincristine,miR-378a,1
0,203,Cisplatin,miR-19b,1
74,192,Letrozole,miR-197,0
52,101,5-Fluorouracil,miR-130a,1
11,64,Propofol,miR-1233,0
42,208,Erlotinib,miR-200c,1
116,225,5-fluorouracil,miR-212,0
16,414,Docetaxel,miR-452,1
26,75,Bortezomib,miR-125b-5p,1
70,484,Rituximab,miR-518c,0
7,319,Tamoxifen,miR-339,1
48,153,Epirubicin,miR-181a,0
43,283,Curcumin,miR-30b*,0
83,258,Interferon-alpha,miR-27a,0
68,169,Mafosfamide,miR-188,0
49,32,Capecitabine,let-7a,1
31,513,Chemotherapy,miR-555,0
46,193,Vinblastine,miR-197-3p,0
106,559,Pingyangmycin,miR-654-5p,0
49,356,Capecitabine,miR-375,0
82,269,Cyclopamine,miR-29b-1*,0
23,100,Sirolimus,miR-1307,0
0,251,Cisplatin,miR-24,1
65,21,Prednisone,ROR1-AS1,0
41,112,Ibrutinib,miR-137,0
80,619,pegIFN/RBV therapy,miR-99b,0
29,206,Verapamil,miR-200a,1
54,335,L-asparaginase,miR-3621,0
5,207,Doxorubicin,miR-200b,1
5,302,Doxorubicin,miR-3186,1
0,53,Cisplatin,miR-10a ,1
5,137,Doxorubicin,miR-151,1
58,170,Fluoropyrimidine,miR-18a,0
19,220,Etoposide,miR-21,1
16,465,Docetaxel,miR-500,1
5,496,Doxorubicin,miR-520b,1
56,76,10-Hydroxycamptothecin,miR-126,1
57,125,FOLFOX Chemotherapy,miR-144-3p,0
34,439,Sorafenib,miR-4713,0
5,318,Doxorubicin,miR-338,1
7,207,Tamoxifen,miR-200b,1
14,42,Carboplatin,miR-100,0
82,361,Cyclopamine,miR-378c,0
7,24,Tamoxifen,TUG1,0
98,356,Leucovorin,miR-375,0
16,176,Docetaxel,miR-191,1
17,157,Adriamycin,miR-181d,1
29,265,Verapamil,miR-299,1
95,334,SIOP treatment protocol,miR-362,0
48,337,Epirubicin,miR-363*,0
17,216,Adriamycin,miR-20a,1
16,43,Docetaxel,miR-100-5p,0
10,587,Paclitaxel,miR-769,1
44,8,PCI-24781,H19,0
42,156,Erlotinib,miR-181c,0
57,558,FOLFOX Chemotherapy,miR-652,1
116,614,5-fluorouracil,miR-96,0
19,380,Etoposide,miR-424,1
94,555,Epirubicin HCl,miR-647,0
13,137,Oxaliplatin,miR-151,1
0,507,Cisplatin,miR-541*,1
114,217,DAPT,miR-20a-5p,0
5,377,Doxorubicin,miR-421,0
65,27,Prednisone,XLOC_006753,0
35,35,Melphalan,let-7d,0
5,610,Doxorubicin,miR-935,1
7,354,Tamoxifen,miR-374a*,0
34,581,Sorafenib,miR-760,0
13,393,Oxaliplatin,miR-433,1
32,95,TRAIL therapy,miR-1290,0
9,471,Fluorouracil,miR-503,1
1,429,Gemcitabine,miR-4674,1
88,431,Selumetinib,miR-468,0
48,31,Epirubicin,hsa-1274A,1
67,74,Cyclophosphamide,miR-125b,1
4,153,Nilotinib,miR-181a,0
23,320,Sirolimus,miR-33a,0
5,281,Doxorubicin,miR-30a*,1
56,94,10-Hydroxycamptothecin,miR-129*,0
5,527,Doxorubicin,miR-588,1
14,237,Carboplatin,miR-22,1
72,231,Anastrozole,miR-216a,0
43,207,Curcumin,miR-200b,1
52,78,5-Fluorouracil,miR-1260,1
5,113,Doxorubicin,miR-138,1
34,217,Sorafenib,miR-20a-5p,0
52,566,5-Fluorouracil,miR-665,1
87,126,Irinotecan,miR-145,0
52,533,5-Fluorouracil,miR-593,1
32,111,TRAIL therapy,miR-136,0
70,401,Rituximab,miR-4476,0
5,348,Doxorubicin,miR-370,1
55,548,Prednisolone,miR-629,1
0,158,Cisplatin,miR-182,1
52,467,5-Fluorouracil,miR-500b,1
55,317,Prednisolone,miR-335,1
39,559,Taxol,miR-654-5p,0
89,132,Staurosporine,miR-148a,0
111,92,10-hydroxycamptothecin,miR-128a,0
2,33,Dasatinib,let-7b,0
37,34,Temozolomide,let-7c,0
108,174,Tomudex,miR-190,0
54,201,L-asparaginase,miR-199b*,1
0,341,Cisplatin,miR-3653,1
10,42,Paclitaxel,miR-100,1
8,611,Trastuzumab,miR-939,0
108,301,Tomudex,miR-3184,0
36,473,Oxymatrine,miR-506,0
34,286,Sorafenib,miR-30d*,0
87,535,Irinotecan,miR-598,0
0,12,Cisplatin,LOC285194,1
75,499,Sunitinib,miR-520d*,0
54,357,L-asparaginase,miR-376c,0
36,311,Oxymatrine,miR-320c,0
62,587,Colchicine,miR-769,0
16,138,Docetaxel,miR-152,1
29,321,Verapamil,miR-33a*,1
66,468,Paroxetine,miR-501,1
82,45,Cyclopamine,miR-103,0
