fold,rna_idx,drug_idx,label,split
4,30,105,0,train
4,538,89,0,train
4,31,82,0,train
4,281,7,0,train
4,352,74,0,train
4,570,81,0,train
4,455,107,0,train
4,163,82,0,train
4,194,2,0,train
4,341,93,0,train
4,552,3,0,train
4,539,6,0,train
4,117,35,0,train
4,331,112,0,train
4,618,115,0,train
4,264,57,0,train
4,26,89,0,train
4,37,62,0,train
4,218,95,0,train
4,406,111,0,train
4,394,100,0,train
4,16,68,0,train
4,532,87,0,train
4,543,108,0,train
4,13,58,0,train
4,210,78,0,train
4,228,57,0,train
4,93,44,0,train
4,553,14,0,train
4,154,79,0,train
4,153,112,0,train
4,101,71,0,train
4,302,65,0,train
4,126,31,0,train
4,231,54,0,train
4,257,109,0,train
4,141,37,0,train
4,470,2,0,train
4,7,58,0,train
4,203,91,0,train
4,158,68,0,train
4,447,61,0,train
4,332,28,0,train
4,418,54,0,train
4,598,87,0,train
4,469,115,0,train
4,530,3,0,train
4,551,98,0,train
4,284,72,0,train
4,415,57,0,train
4,168,108,0,train
4,411,62,0,train
4,320,13,0,train
4,21,109,0,train
4,52,10,0,train
4,574,53,0,train
4,487,66,0,train
4,210,80,0,train
4,454,113,0,train
4,277,68,0,train
4,63,26,0,train
4,512,62,0,train
4,308,36,0,train
4,606,79,0,train
4,417,35,0,train
4,178,18,0,train
4,540,7,0,train
4,594,101,0,train
4,26,110,0,train
4,1,20,0,train
4,617,27,0,train
4,420,86,0,train
4,163,80,0,train
4,312,120,0,train
4,575,71,0,train
4,68,37,0,train
4,17,40,0,train
4,578,74,0,train
4,571,25,0,train
4,474,88,0,train
4,394,108,0,train
4,185,54,0,train
4,538,64,0,train
4,408,65,0,train
4,557,97,0,train
4,29,50,0,train
4,600,4,0,train
4,330,44,0,train
4,545,33,0,train
4,301,80,0,train
4,527,102,0,train
4,416,92,0,train
4,229,86,0,train
4,215,105,0,train
4,269,102,0,train
4,313,29,0,train
4,566,43,0,train
4,310,100,0,train
4,469,34,0,train
4,393,73,0,train
4,209,21,0,train
4,412,7,0,train
4,339,31,0,train
4,600,26,0,train
4,365,6,0,train
4,463,93,0,train
4,257,88,0,train
4,302,0,0,train
4,124,106,0,train
4,79,2,0,train
4,121,36,0,train
4,481,1,0,train
4,388,51,0,train
4,103,20,0,train
4,322,6,0,train
4,260,119,0,train
4,45,110,0,train
4,176,4,0,train
4,551,17,0,train
4,599,14,0,train
4,469,33,0,train
4,486,103,0,train
4,585,59,0,train
4,7,16,0,train
4,26,13,0,train
4,374,38,0,train
4,501,44,0,train
4,230,69,0,train
4,11,48,0,train
4,177,36,0,train
4,119,97,0,train
4,162,26,0,train
4,303,9,0,train
4,297,68,0,train
4,226,9,0,train
4,352,118,0,train
4,442,75,0,train
4,351,33,0,train
4,54,102,0,train
4,8,32,0,train
4,604,103,0,train
4,181,106,0,train
4,126,58,0,train
4,210,23,0,train
4,205,106,0,train
4,496,12,0,train
4,490,95,0,train
4,7,80,0,train
4,366,74,0,train
4,406,117,0,train
4,266,38,0,train
4,140,97,0,train
4,535,103,0,train
4,547,34,0,train
4,534,60,0,train
4,566,96,0,train
4,256,37,0,train
4,484,116,0,train
4,435,13,0,train
4,58,8,0,train
4,39,82,0,train
4,291,12,0,train
4,504,82,0,train
4,586,81,0,train
4,416,7,0,train
4,618,52,0,train
4,113,77,0,train
4,201,12,0,train
4,543,102,0,train
4,305,45,0,train
4,474,63,0,train
4,557,12,0,train
4,599,110,0,train
4,215,95,0,train
4,616,69,0,train
4,599,79,0,train
4,302,57,0,train
4,178,85,0,train
4,17,106,0,train
4,247,22,0,train
4,309,87,0,train
4,102,42,0,train
4,362,14,0,train
4,473,71,0,train
4,434,96,0,train
4,271,16,0,train
4,576,29,0,train
4,558,95,0,train
4,405,24,0,train
4,297,75,0,train
4,483,22,0,train
4,560,95,0,train
4,504,67,0,train
4,551,45,0,train
4,354,94,0,train
4,124,85,0,train
4,618,102,0,train
4,368,101,0,train
4,192,113,0,train
4,313,78,0,train
4,580,78,0,train
4,0,116,0,train
4,463,119,0,train
4,380,25,0,train
4,60,111,0,train
4,58,16,0,train
4,465,89,0,train
4,16,105,0,train
4,502,81,0,train
4,134,98,0,train
4,340,68,0,train
4,578,53,0,train
4,304,113,0,train
4,278,74,0,train
4,1,66,0,train
4,499,40,0,train
4,395,10,0,train
4,496,101,0,train
4,310,2,0,train
4,486,4,0,train
4,524,79,0,train
4,45,100,0,train
4,469,41,0,train
4,394,11,0,train
4,621,85,0,train
4,217,92,0,train
4,419,85,0,train
4,194,9,0,train
4,71,104,0,train
4,0,65,0,train
4,403,0,0,train
4,565,87,0,train
4,32,42,0,train
4,340,58,0,train
4,162,97,0,train
4,200,20,0,train
4,77,50,0,train
4,182,95,0,train
4,69,54,0,train
4,341,16,0,train
4,407,17,0,train
4,571,68,0,train
4,92,28,0,train
4,194,7,0,train
4,172,110,0,train
4,218,8,0,train
4,48,98,0,train
4,357,74,0,train
4,234,114,0,train
4,196,117,0,train
4,593,21,0,train
4,126,12,0,train
4,612,29,0,train
4,222,83,0,train
4,8,93,0,train
4,519,7,0,train
4,261,40,0,train
4,299,113,0,train
4,149,119,0,train
4,321,91,0,train
4,82,76,0,train
4,315,64,0,train
4,460,49,0,train
4,195,24,0,train
4,369,26,0,train
4,161,109,0,train
4,488,34,0,train
4,502,37,0,train
4,603,111,0,train
4,463,113,0,train
4,194,50,0,train
4,331,110,0,train
4,119,82,0,train
4,449,120,0,train
4,444,42,0,train
4,355,3,0,train
4,190,61,0,train
4,439,56,0,train
4,470,117,0,train
4,73,80,0,train
4,322,95,0,train
4,578,30,0,train
4,137,37,0,train
4,489,29,0,train
4,506,47,0,train
4,585,107,0,train
4,361,17,0,train
4,292,46,0,train
4,259,29,0,train
4,615,10,0,train
4,351,6,0,train
4,412,43,0,train
4,273,87,0,train
4,562,107,0,train
4,29,103,0,train
4,428,86,0,train
4,372,36,0,train
4,559,80,0,train
4,499,81,0,train
4,574,43,0,train
4,145,28,0,train
4,8,100,0,train
4,270,17,0,train
4,485,2,0,train
4,520,69,0,train
4,310,90,0,train
4,93,63,0,train
4,318,47,0,train
4,607,58,0,train
4,2,51,0,train
4,45,109,0,train
4,490,13,0,train
4,553,27,0,train
4,31,1,0,train
4,177,38,0,train
4,200,75,0,train
4,331,55,0,train
4,217,102,0,train
4,2,59,0,train
4,9,30,0,train
4,512,31,0,train
4,140,83,0,train
4,343,24,0,train
4,515,45,0,train
4,21,112,0,train
4,89,69,0,train
4,336,105,0,train
4,508,107,0,train
4,195,31,0,train
4,212,54,0,train
4,22,78,0,train
4,270,63,0,train
4,354,76,0,train
4,467,116,0,train
4,199,40,0,train
4,595,67,0,train
4,583,14,0,train
4,15,40,0,train
4,454,57,0,train
4,145,48,0,train
4,332,58,0,train
4,157,24,0,train
4,7,26,0,train
4,501,79,0,train
4,298,116,0,train
4,470,28,0,train
4,54,39,0,train
4,561,36,0,train
4,162,91,0,train
4,405,5,0,train
4,13,17,0,train
4,394,21,0,train
4,431,14,0,train
4,247,119,0,train
4,36,98,0,train
4,83,3,0,train
4,543,23,0,train
4,593,83,0,train
4,504,49,0,train
4,163,3,0,train
4,4,77,0,train
4,532,93,0,train
4,253,59,0,train
4,399,108,0,train
4,281,25,0,train
4,113,87,0,train
4,485,101,0,train
4,449,78,0,train
4,21,89,0,train
4,489,30,0,train
4,479,47,0,train
4,168,91,0,train
4,166,100,0,train
4,48,46,0,train
4,119,69,0,train
4,605,79,0,train
4,134,88,0,train
4,515,0,0,train
4,592,53,0,train
4,52,104,0,train
4,331,32,0,train
4,47,88,0,train
4,17,20,0,train
4,45,96,0,train
4,438,104,0,train
4,515,106,0,train
4,602,53,0,train
4,502,43,0,train
4,27,102,0,train
4,67,6,0,train
4,552,67,0,train
4,87,75,0,train
4,593,2,0,train
4,181,91,0,train
4,434,108,0,train
4,288,30,0,train
4,161,119,0,train
4,174,65,0,train
4,604,50,0,train
4,7,34,0,train
4,265,115,0,train
4,7,54,0,train
4,343,111,0,train
4,479,57,0,train
4,343,115,0,train
4,420,58,0,train
4,305,76,0,train
4,456,47,0,train
4,356,23,0,train
4,58,75,0,train
4,10,19,0,train
4,496,100,0,train
4,568,70,0,train
4,340,76,0,train
4,87,109,0,train
4,104,30,0,train
4,205,104,0,train
4,130,6,0,train
4,518,108,0,train
4,461,90,0,train
4,60,68,0,train
4,7,97,0,train
4,332,42,0,train
4,160,30,0,train
4,442,60,0,train
4,284,110,0,train
4,295,43,0,train
4,261,30,0,train
4,396,108,0,train
4,556,107,0,train
4,586,14,0,train
4,6,91,0,train
4,356,26,0,train
4,67,87,0,train
4,370,102,0,train
4,163,58,0,train
4,465,71,0,train
4,31,110,0,train
4,281,38,0,train
4,9,93,0,train
4,203,104,0,train
4,284,83,0,train
4,538,56,0,train
4,363,102,0,train
4,63,41,0,train
4,322,33,0,train
4,429,101,0,train
4,591,21,0,train
4,251,29,0,train
4,583,80,0,train
4,408,104,0,train
4,207,73,0,train
4,429,13,0,train
4,336,33,0,train
4,498,110,0,train
4,360,108,0,train
4,90,65,0,train
4,330,65,0,train
4,98,39,0,train
4,350,107,0,train
4,30,14,0,train
4,379,94,0,train
4,408,111,0,train
4,300,104,0,train
4,27,89,0,train
4,50,35,0,train
4,463,120,0,train
4,90,74,0,train
4,397,41,0,train
4,180,27,0,train
4,248,7,0,train
4,71,43,0,train
4,178,86,0,train
4,196,96,0,train
4,108,18,0,train
4,516,11,0,train
4,499,79,0,train
4,408,115,0,train
4,252,115,0,train
4,433,37,0,train
4,616,73,0,train
4,414,13,0,train
4,304,83,0,train
4,290,86,0,train
4,394,112,0,train
4,550,35,0,train
4,77,59,0,train
4,516,97,0,train
4,455,114,0,train
4,104,86,0,train
4,564,60,0,train
4,537,0,0,train
4,561,21,0,train
4,592,11,0,train
4,291,30,0,train
4,311,5,0,train
4,86,105,0,train
4,439,17,0,train
4,496,39,0,train
4,6,61,0,train
4,471,117,0,train
4,54,82,0,train
4,60,12,0,train
4,166,8,0,train
4,372,20,0,train
4,340,89,0,train
4,56,65,0,train
4,79,70,0,train
4,522,111,0,train
4,596,32,0,train
4,91,111,0,train
4,89,120,0,train
4,430,119,0,train
4,135,111,0,train
4,187,75,0,train
4,49,107,0,train
4,2,24,0,train
4,351,64,0,train
4,405,62,0,train
4,551,44,0,train
4,39,11,0,train
4,481,96,0,train
4,161,39,0,train
4,598,28,0,train
4,581,74,0,train
4,193,92,0,train
4,56,22,0,train
4,366,31,0,train
4,365,86,0,train
4,359,112,0,train
4,435,73,0,train
4,358,107,0,train
4,433,15,0,train
4,478,77,0,train
4,15,95,0,train
4,259,46,0,train
4,190,29,0,train
4,311,85,0,train
4,187,65,0,train
4,165,35,0,train
4,62,16,0,train
4,166,55,0,train
4,530,30,0,train
4,255,1,0,train
4,463,31,0,train
4,87,52,0,train
4,104,90,0,train
4,578,68,0,train
4,47,99,0,train
4,493,30,0,train
4,131,38,0,train
4,504,101,0,train
4,272,29,0,train
4,225,29,0,train
4,247,39,0,train
4,121,54,0,train
4,609,31,0,train
4,111,5,0,train
4,270,120,0,train
4,156,24,0,train
4,79,101,0,train
4,54,117,0,train
4,3,35,0,train
4,438,49,0,train
4,455,87,0,train
4,320,88,0,train
4,568,106,0,train
4,310,51,0,train
4,137,57,0,train
4,500,112,0,train
4,23,72,0,train
4,94,40,0,train
4,585,31,0,train
4,80,21,0,train
4,486,46,0,train
4,578,79,0,train
4,328,82,0,train
4,299,9,0,train
4,91,116,0,train
4,274,42,0,train
4,275,63,0,train
4,466,54,0,train
4,163,74,0,train
4,31,24,0,train
4,547,4,0,train
4,70,38,0,train
4,5,98,0,train
4,292,44,0,train
4,192,8,0,train
4,505,60,0,train
4,42,102,0,train
4,456,60,0,train
4,92,95,0,train
4,227,4,0,train
4,344,27,0,train
4,534,117,0,train
4,94,21,0,train
4,141,24,0,train
4,465,28,0,train
4,50,58,0,train
4,351,80,0,train
4,503,2,0,train
4,188,45,0,train
4,446,4,0,train
4,75,117,0,train
4,356,44,0,train
4,602,21,0,train
4,487,74,0,train
4,315,28,0,train
4,297,87,0,train
4,266,85,0,train
4,71,108,0,train
4,467,109,0,train
4,30,87,0,train
4,256,3,0,train
4,10,113,0,train
4,157,69,0,train
4,87,102,0,train
4,291,99,0,train
4,493,23,0,train
4,355,11,0,train
4,36,81,0,train
4,212,108,0,train
4,408,118,0,train
4,602,96,0,train
4,241,43,0,train
4,557,52,0,train
4,72,59,0,train
4,73,50,0,train
4,427,114,0,train
4,617,119,0,train
4,613,109,0,train
4,40,80,0,train
4,156,32,0,train
4,117,80,0,train
4,516,91,0,train
4,36,101,0,train
4,576,44,0,train
4,153,3,0,train
4,139,96,0,train
4,604,18,0,train
4,473,109,0,train
4,332,24,0,train
4,192,95,0,train
4,530,46,0,train
4,398,40,0,train
4,331,107,0,train
4,168,13,0,train
4,117,83,0,train
4,577,35,0,train
4,56,79,0,train
4,234,41,0,train
4,542,65,0,train
4,207,104,0,train
4,355,63,0,train
4,500,102,0,train
4,551,93,0,train
4,124,108,0,train
4,4,44,0,train
4,380,59,0,train
4,383,58,0,train
4,484,96,0,train
4,165,111,0,train
4,250,78,0,train
4,374,119,0,train
4,161,22,0,train
4,548,87,0,train
4,228,11,0,train
4,124,90,0,train
4,583,114,0,train
4,403,80,0,train
4,225,46,0,train
4,330,29,0,train
4,66,10,0,train
4,616,85,0,train
4,577,94,0,train
4,612,33,0,train
4,579,22,0,train
4,150,73,0,train
4,444,96,0,train
4,74,3,0,train
4,518,68,0,train
4,37,63,0,train
4,152,30,0,train
4,188,71,0,train
4,479,105,0,train
4,316,40,0,train
4,492,108,0,train
4,502,74,0,train
4,355,28,0,train
4,571,48,0,train
4,353,73,0,train
4,140,19,0,train
4,544,115,0,train
4,194,104,0,train
4,488,95,0,train
4,333,99,0,train
4,498,50,0,train
4,460,118,0,train
4,538,10,0,train
4,434,40,0,train
4,543,49,0,train
4,493,68,0,train
4,380,42,0,train
4,84,73,0,train
4,79,19,0,train
4,5,76,0,train
4,405,77,0,train
4,537,100,0,train
4,431,53,0,train
4,29,73,0,train
4,16,63,0,train
4,255,102,0,train
4,141,83,0,train
4,614,39,0,train
4,358,38,0,train
4,181,100,0,train
4,218,92,0,train
4,8,115,0,train
4,395,94,0,train
4,118,108,0,train
4,362,110,0,train
4,486,118,0,train
4,226,74,0,train
4,33,55,0,train
4,608,4,0,train
4,486,87,0,train
4,537,6,0,train
4,297,114,0,train
4,359,98,0,train
4,30,28,0,train
4,422,99,0,train
4,1,34,0,train
4,288,59,0,train
4,331,22,0,train
4,520,54,0,train
4,535,116,0,train
4,338,39,0,train
4,266,112,0,train
4,576,76,0,train
4,534,42,0,train
4,595,8,0,train
4,333,109,0,train
4,132,118,0,train
4,141,108,0,train
4,203,105,0,train
4,358,82,0,train
4,255,6,0,train
4,597,100,0,train
4,185,87,0,train
4,49,44,0,train
4,57,97,0,train
4,92,41,0,train
4,251,110,0,train
4,375,35,0,train
4,408,109,0,train
4,515,98,0,train
4,565,57,0,train
4,537,20,0,train
4,10,63,0,train
4,226,77,0,train
4,157,60,0,train
4,286,20,0,train
4,488,13,0,train
4,109,30,0,train
4,287,102,0,train
4,8,9,0,train
4,407,20,0,train
4,456,97,0,train
4,612,76,0,train
4,69,25,0,train
4,17,38,0,train
4,234,2,0,train
4,83,79,0,train
4,3,64,0,train
4,431,102,0,train
4,459,56,0,train
4,544,39,0,train
4,361,98,0,train
4,226,29,0,train
4,297,71,0,train
4,291,67,0,train
4,350,17,0,train
4,485,65,0,train
4,308,86,0,train
4,430,12,0,train
4,360,55,0,train
4,25,85,0,train
4,18,83,0,train
4,163,57,0,train
4,149,55,0,train
4,534,108,0,train
4,252,117,0,train
4,614,6,0,train
4,412,96,0,train
4,41,97,0,train
4,93,36,0,train
4,379,23,0,train
4,227,74,0,train
4,47,84,0,train
4,228,14,0,train
4,408,27,0,train
4,305,15,0,train
4,370,10,0,train
4,367,2,0,train
4,13,100,0,train
4,130,36,0,train
4,175,73,0,train
4,621,16,0,train
4,20,38,0,train
4,361,54,0,train
4,398,100,0,train
4,427,86,0,train
4,89,98,0,train
4,25,40,0,train
4,446,112,0,train
4,278,32,0,train
4,187,61,0,train
4,311,62,0,train
4,194,64,0,train
4,284,34,0,train
4,165,7,0,train
4,576,56,0,train
4,244,32,0,train
4,191,72,0,train
4,30,75,0,train
4,368,86,0,train
4,91,56,0,train
4,103,96,0,train
4,300,120,0,train
4,564,2,0,train
4,182,84,0,train
4,162,9,0,train
4,403,102,0,train
4,527,79,0,train
4,476,100,0,train
4,90,90,0,train
4,174,111,0,train
4,47,29,0,train
4,468,68,0,train
4,412,55,0,train
4,467,87,0,train
4,533,72,0,train
4,507,99,0,train
4,379,51,0,train
4,150,118,0,train
4,607,48,0,train
4,249,27,0,train
4,262,15,0,train
4,621,90,0,train
4,71,39,0,train
4,442,6,0,train
4,20,113,0,train
4,59,29,0,train
4,175,44,0,train
4,193,54,0,train
4,478,92,0,train
4,50,48,0,train
4,372,97,0,train
4,483,19,0,train
4,319,50,0,train
4,287,120,0,train
4,296,64,0,train
4,383,91,0,train
4,130,41,0,train
4,36,19,0,train
4,30,39,0,train
4,562,91,0,train
4,244,41,0,train
4,40,83,0,train
4,557,34,0,train
4,5,27,0,train
4,552,15,0,train
4,554,62,0,train
4,466,78,0,train
4,261,91,0,train
4,607,17,0,train
4,161,65,0,train
4,446,38,0,train
4,490,110,0,train
4,245,10,0,train
4,460,32,0,train
4,299,16,0,train
4,1,25,0,train
4,519,70,0,train
4,424,66,0,train
4,550,36,0,train
4,381,117,0,train
4,345,86,0,train
4,344,43,0,train
4,7,33,0,train
4,344,28,0,train
4,134,109,0,train
4,476,10,0,train
4,452,98,0,train
4,21,66,0,train
4,350,8,0,train
4,213,102,0,train
4,190,96,0,train
4,253,70,0,train
4,338,0,0,train
4,437,38,0,train
4,131,117,0,train
4,346,93,0,train
4,152,94,0,train
4,330,82,0,train
4,228,92,0,train
4,540,33,0,train
4,81,52,0,train
4,218,3,0,train
4,560,86,0,train
4,152,13,0,train
4,488,55,0,train
4,99,25,0,train
4,304,39,0,train
4,537,31,0,train
4,390,27,0,train
4,291,24,0,train
4,174,20,0,train
4,565,120,0,train
4,4,73,0,train
4,59,37,0,train
4,166,21,0,train
4,229,92,0,train
4,318,38,0,train
4,66,27,0,train
4,177,105,0,train
4,160,71,0,train
4,229,43,0,train
4,68,14,0,train
4,249,44,0,train
4,9,116,0,train
4,483,32,0,train
4,205,26,0,train
4,76,120,0,train
4,87,55,0,train
4,66,47,0,train
4,158,74,0,train
4,268,94,0,train
4,570,32,0,train
4,478,95,0,train
4,354,43,0,train
4,98,85,0,train
4,312,69,0,train
4,390,61,0,train
4,361,108,0,train
4,104,71,0,train
4,359,55,0,train
4,460,110,0,train
4,454,63,0,train
4,153,62,0,train
4,532,17,0,train
4,80,41,0,train
4,463,115,0,train
4,225,100,0,train
4,277,114,0,train
4,444,46,0,train
4,318,105,0,train
4,558,13,0,train
4,550,37,0,train
4,407,81,0,train
4,16,89,0,train
4,22,102,0,train
4,566,65,0,train
4,74,16,0,train
4,591,72,0,train
4,507,45,0,train
4,243,78,0,train
4,442,23,0,train
4,81,66,0,train
4,575,51,0,train
4,394,20,0,train
4,291,109,0,train
4,190,43,0,train
4,345,29,0,train
4,274,112,0,train
4,134,100,0,train
4,381,100,0,train
4,23,101,0,train
4,222,95,0,train
4,369,118,0,train
4,177,66,0,train
4,77,14,0,train
4,137,44,0,train
4,36,75,0,train
4,298,21,0,train
4,264,34,0,train
4,222,40,0,train
4,352,11,0,train
4,71,45,0,train
4,243,25,0,train
4,184,102,0,train
4,512,102,0,train
4,350,82,0,train
4,580,89,0,train
4,379,16,0,train
4,269,97,0,train
4,57,69,0,train
4,331,70,0,train
4,515,30,0,train
4,512,105,0,train
4,469,69,0,train
4,248,28,0,train
4,145,45,0,train
4,168,97,0,train
4,92,100,0,train
4,568,29,0,train
4,252,63,0,train
4,618,79,0,train
4,591,66,0,train
4,600,87,0,train
4,544,87,0,train
4,499,100,0,train
4,274,28,0,train
4,479,4,0,train
4,305,62,0,train
4,196,98,0,train
4,604,84,0,train
4,515,61,0,train
4,304,28,0,train
4,535,81,0,train
4,617,3,0,train
4,357,2,0,train
4,598,80,0,train
4,86,93,0,train
4,52,117,0,train
4,593,57,0,train
4,351,38,0,train
4,574,65,0,train
4,413,65,0,train
4,405,104,0,train
4,392,6,0,train
4,579,112,0,train
4,208,65,0,train
4,68,44,0,train
4,340,26,0,train
4,19,8,0,train
4,400,32,0,train
4,33,60,0,train
4,222,54,0,train
4,391,72,0,train
4,75,46,0,train
4,548,72,0,train
4,200,53,0,train
4,181,36,0,train
4,483,42,0,train
4,366,82,0,train
4,254,81,0,train
4,187,74,0,train
4,262,64,0,train
4,575,88,0,train
4,418,31,0,train
4,119,50,0,train
4,378,16,0,train
4,618,107,0,train
4,346,16,0,train
4,278,44,0,train
4,548,88,0,train
4,603,103,0,train
4,399,111,0,train
4,435,119,0,train
4,570,86,0,train
4,63,35,0,train
4,561,69,0,train
4,380,28,0,train
4,557,56,0,train
4,266,71,0,train
4,42,75,0,train
4,126,17,0,train
4,597,81,0,train
4,554,60,0,train
4,498,36,0,train
4,439,34,0,train
4,431,107,0,train
4,604,43,0,train
4,475,84,0,train
4,340,106,0,train
4,20,29,0,train
4,155,84,0,train
4,213,79,0,train
4,388,88,0,train
4,396,90,0,train
4,438,39,0,train
4,426,116,0,train
4,92,119,0,train
4,194,109,0,train
4,337,54,0,train
4,576,102,0,train
4,437,100,0,train
4,501,116,0,train
4,478,54,0,train
4,606,6,0,train
4,30,102,0,train
4,604,38,0,train
4,42,62,0,train
4,470,0,0,train
4,29,8,0,train
4,121,61,0,train
4,553,31,0,train
4,238,50,0,train
4,420,2,0,train
4,81,4,0,train
4,372,102,0,train
4,540,46,0,train
4,381,107,0,train
4,409,27,0,train
4,116,115,0,train
4,557,73,0,train
4,113,71,0,train
4,79,118,0,train
4,22,12,0,train
4,606,29,0,train
4,168,95,0,train
4,210,99,0,train
4,527,103,0,train
4,479,42,0,train
4,359,62,0,train
4,383,20,0,train
4,571,59,0,train
4,248,102,0,train
4,141,65,0,train
4,31,8,0,train
4,409,31,0,train
4,191,22,0,train
4,58,98,0,train
4,600,3,0,train
4,182,71,0,train
4,406,100,0,train
4,266,87,0,train
4,177,4,0,train
4,103,91,0,train
4,551,35,0,train
4,104,24,0,train
4,341,72,0,train
4,555,18,0,train
4,595,42,0,train
4,288,91,0,train
4,420,105,0,train
4,550,98,0,train
4,468,98,0,train
4,211,109,0,train
4,364,83,0,train
4,217,83,0,train
4,543,33,0,train
4,381,56,0,train
4,341,64,0,train
4,296,90,0,train
4,139,70,0,train
4,70,19,0,train
4,77,49,0,train
4,1,111,0,train
4,278,49,0,train
4,353,119,0,train
4,559,75,0,train
4,88,51,0,train
4,46,53,0,train
4,406,118,0,train
4,516,16,0,train
4,518,87,0,train
4,598,81,0,train
4,390,74,0,train
4,473,0,0,train
4,381,77,0,train
4,284,120,0,train
4,487,12,0,train
4,203,16,0,train
4,269,100,0,train
4,178,40,0,train
4,37,99,0,train
4,238,29,0,train
4,304,25,0,train
4,299,105,0,train
4,54,16,0,train
4,409,106,0,train
4,141,97,0,train
4,74,66,0,train
4,505,92,0,train
4,252,42,0,train
4,491,45,0,train
4,178,109,0,train
4,209,27,0,train
4,424,83,0,train
4,361,81,0,train
4,467,89,0,train
4,408,56,0,train
4,492,59,0,train
4,252,58,0,train
4,132,17,0,train
4,504,27,0,train
4,93,54,0,train
4,503,90,0,train
4,368,58,0,train
4,139,113,0,train
4,364,62,0,train
4,413,15,0,train
4,91,93,0,train
4,315,71,0,train
4,304,67,0,train
4,332,116,0,train
4,620,106,0,train
4,492,84,0,train
4,284,25,0,train
4,91,27,0,train
4,83,47,0,train
4,37,96,0,train
4,161,118,0,train
4,10,69,0,train
4,519,108,0,train
4,145,97,0,train
4,411,61,0,train
4,332,77,0,train
4,180,17,0,train
4,609,82,0,train
4,606,9,0,train
4,412,101,0,train
4,620,34,0,train
4,261,41,0,train
4,228,43,0,train
4,616,26,0,train
4,313,85,0,train
4,56,111,0,train
4,459,46,0,train
4,32,86,0,train
4,208,110,0,train
4,441,84,0,train
4,318,96,0,train
4,273,7,0,train
4,424,34,0,train
4,424,28,0,train
4,139,87,0,train
4,555,23,0,train
4,297,57,0,train
4,468,120,0,train
4,504,104,0,train
4,353,110,0,train
4,491,18,0,train
4,336,43,0,train
4,522,118,0,train
4,176,100,0,train
4,426,56,0,train
4,14,95,0,train
4,527,40,0,train
4,586,119,0,train
4,478,101,0,train
4,381,62,0,train
4,416,80,0,train
4,365,119,0,train
4,359,44,0,train
4,269,32,0,train
4,227,31,0,train
4,278,84,0,train
4,259,82,0,train
4,492,107,0,train
4,512,25,0,train
4,592,24,0,train
4,188,20,0,train
4,313,41,0,train
4,188,109,0,train
4,369,42,0,train
4,222,51,0,train
4,260,92,0,train
4,18,88,0,train
4,227,81,0,train
4,208,114,0,train
4,455,108,0,train
4,506,14,0,train
4,213,63,0,train
4,514,112,0,train
4,537,39,0,train
4,530,111,0,train
4,576,20,0,train
4,538,75,0,train
4,598,108,0,train
4,57,50,0,train
4,12,0,1,test
4,12,9,1,test
4,28,5,1,test
4,28,17,1,test
4,28,34,1,test
4,28,45,1,test
4,35,0,1,test
4,35,1,1,test
4,35,3,1,test
4,35,52,1,test
4,43,0,1,test
4,43,60,1,test
4,43,61,1,test
4,44,0,1,test
4,44,5,1,test
4,44,16,1,test
4,44,18,1,test
4,44,23,1,test
4,44,57,1,test
4,51,3,1,test
4,51,7,1,test
4,51,13,1,test
4,51,52,1,test
4,51,57,1,test
4,53,0,1,test
4,53,64,1,test
4,61,1,1,test
4,61,52,1,test
4,65,1,1,test
4,65,5,1,test
4,65,52,1,test
4,85,1,1,test
4,85,10,1,test
4,85,52,1,test
4,95,0,1,test
4,95,1,1,test
4,95,10,1,test
4,95,13,1,test
4,95,26,1,test
4,95,48,1,test
4,95,52,1,test
4,96,5,1,test
4,96,13,1,test
4,96,50,1,test
4,97,0,1,test
4,97,13,1,test
4,100,0,1,test
4,100,1,1,test
4,100,39,1,test
4,100,52,1,test
4,107,1,1,test
4,107,6,1,test
4,107,10,1,test
4,112,0,1,test
4,112,5,1,test
4,112,17,1,test
4,112,18,1,test
4,112,39,1,test
4,115,5,1,test
4,115,10,1,test
4,115,51,1,test
4,115,75,1,test
4,120,8,1,test
4,120,9,1,test
4,120,13,1,test
4,122,1,1,test
4,122,3,1,test
4,122,5,1,test
4,122,6,1,test
4,122,10,1,test
4,122,79,1,test
4,122,80,1,test
4,123,5,1,test
4,123,10,1,test
4,123,29,1,test
4,125,0,1,test
4,125,75,1,test
4,127,1,1,test
4,127,13,1,test
4,129,0,1,test
4,129,1,1,test
4,129,5,1,test
4,129,10,1,test
4,129,14,1,test
4,129,16,1,test
4,129,17,1,test
4,129,18,1,test
4,129,29,1,test
4,129,34,1,test
4,129,49,1,test
4,129,50,1,test
4,129,52,1,test
4,129,57,1,test
4,129,82,1,test
4,129,83,1,test
4,129,84,1,test
4,133,0,1,test
4,133,1,1,test
4,133,5,1,test
4,133,7,1,test
4,133,18,1,test
4,133,34,1,test
4,133,52,1,test
4,133,57,1,test
4,133,65,1,test
4,133,67,1,test
4,136,0,1,test
4,136,3,1,test
4,136,5,1,test
4,136,13,1,test
4,136,19,1,test
4,136,75,1,test
4,136,85,1,test
4,142,0,1,test
4,142,5,1,test
4,142,10,1,test
4,143,0,1,test
4,143,1,1,test
4,143,3,1,test
4,143,5,1,test
4,143,10,1,test
4,143,14,1,test
4,143,16,1,test
4,143,19,1,test
