fold,rna_idx,drug_idx,label,split
4,91,87,0,train
4,363,54,0,train
4,437,25,0,train
4,441,85,0,train
4,313,110,0,train
4,77,119,0,train
4,487,82,0,train
4,516,60,0,train
4,102,66,0,train
4,251,110,0,train
4,431,37,0,train
4,189,8,0,train
4,564,70,0,train
4,565,119,0,train
4,600,4,0,train
4,414,82,0,train
4,545,65,0,train
4,454,77,0,train
4,360,74,0,train
4,380,113,0,train
4,48,59,0,train
4,620,35,0,train
4,275,39,0,train
4,254,61,0,train
4,163,74,0,train
4,82,74,0,train
4,119,82,0,train
4,269,98,0,train
4,381,103,0,train
4,108,85,0,train
4,13,100,0,train
4,303,24,0,train
4,383,87,0,train
4,78,24,0,train
4,383,49,0,train
4,237,109,0,train
4,429,38,0,train
4,22,8,0,train
4,31,24,0,train
4,596,19,0,train
4,20,65,0,train
4,565,35,0,train
4,57,97,0,train
4,166,94,0,train
4,337,116,0,train
4,126,57,0,train
4,158,12,0,train
4,562,31,0,train
4,507,107,0,train
4,615,40,0,train
4,412,64,0,train
4,280,63,0,train
4,535,88,0,train
4,21,28,0,train
4,434,67,0,train
4,409,74,0,train
4,460,117,0,train
4,481,104,0,train
4,308,28,0,train
4,139,43,0,train
4,343,37,0,train
4,32,42,0,train
4,594,57,0,train
4,158,74,0,train
4,411,50,0,train
4,614,49,0,train
4,157,85,0,train
4,67,57,0,train
4,487,46,0,train
4,264,97,0,train
4,88,107,0,train
4,24,42,0,train
4,58,16,0,train
4,266,24,0,train
4,94,21,0,train
4,295,65,0,train
4,80,41,0,train
4,385,60,0,train
4,433,54,0,train
4,295,120,0,train
4,79,109,0,train
4,620,49,0,train
4,412,104,0,train
4,556,110,0,train
4,249,45,0,train
4,527,33,0,train
4,465,80,0,train
4,389,66,0,train
4,498,72,0,train
4,559,98,0,train
4,459,115,0,train
4,195,40,0,train
4,544,83,0,train
4,1,25,0,train
4,102,77,0,train
4,532,26,0,train
4,397,36,0,train
4,328,12,0,train
4,530,90,0,train
4,156,12,0,train
4,581,32,0,train
4,504,18,0,train
4,518,55,0,train
4,557,69,0,train
4,292,67,0,train
4,466,45,0,train
4,510,59,0,train
4,369,4,0,train
4,320,92,0,train
4,487,107,0,train
4,354,87,0,train
4,272,34,0,train
4,90,108,0,train
4,604,43,0,train
4,139,35,0,train
4,106,33,0,train
4,154,60,0,train
4,55,87,0,train
4,9,116,0,train
4,199,82,0,train
4,379,12,0,train
4,350,26,0,train
4,162,8,0,train
4,420,58,0,train
4,330,95,0,train
4,280,24,0,train
4,12,0,1,test
4,28,17,1,test
4,35,0,1,test
4,43,0,1,test
4,44,0,1,test
4,44,23,1,test
4,51,7,1,test
4,51,13,1,test
4,53,0,1,test
4,95,0,1,test
4,95,13,1,test
4,95,48,1,test
4,96,13,1,test
4,97,0,1,test
4,97,13,1,test
4,100,0,1,test
4,112,0,1,test
4,112,17,1,test
4,115,75,1,test
4,120,13,1,test
4,125,0,1,test
4,125,75,1,test
4,127,13,1,test
4,129,0,1,test
4,129,14,1,test
4,129,17,1,test
4,133,0,1,test
4,133,7,1,test
4,136,0,1,test
4,136,13,1,test
4,136,75,1,test
4,142,0,1,test
4,143,0,1,test
4,143,14,1,test
4,147,0,1,test
4,147,13,1,test
4,147,14,1,test
4,151,0,1,test
4,151,23,1,test
4,164,0,1,test
4,164,13,1,test
4,170,0,1,test
4,183,0,1,test
4,183,7,1,test
4,183,13,1,test
4,183,75,1,test
4,186,0,1,test
4,186,14,1,test
4,197,0,1,test
4,197,7,1,test
4,197,75,1,test
4,198,0,1,test
4,198,14,1,test
4,202,0,1,test
4,202,13,1,test
4,202,14,1,test
4,202,17,1,test
4,202,48,1,test
4,219,7,1,test
4,221,7,1,test
4,223,0,1,test
4,223,27,1,test
4,224,0,1,test
4,232,13,1,test
4,233,7,1,test
4,233,14,1,test
4,239,0,1,test
4,239,17,1,test
4,239,96,1,test
4,246,0,1,test
4,246,13,1,test
4,246,17,1,test
4,246,27,1,test
4,258,0,1,test
4,258,17,1,test
4,283,75,1,test
4,285,0,1,test
4,285,13,1,test
4,307,71,1,test
4,317,0,1,test
4,317,17,1,test
4,317,53,1,test
4,317,71,1,test
4,323,0,1,test
4,324,7,1,test
4,324,13,1,test
4,325,7,1,test
4,348,0,1,test
4,376,13,1,test
4,382,7,1,test
4,382,13,1,test
4,421,0,1,test
4,421,27,1,test
4,457,0,1,test
4,457,7,1,test
4,472,27,1,test
4,477,13,1,test
4,480,0,1,test
4,482,0,1,test
4,482,7,1,test
4,494,7,1,test
4,495,0,1,test
4,497,0,1,test
4,523,0,1,test
4,523,13,1,test
4,529,0,1,test
4,531,13,1,test
4,549,0,1,test
4,549,13,1,test
4,572,13,1,test
4,573,0,1,test
4,573,7,1,test
4,573,13,1,test
4,584,0,1,test
4,587,7,1,test
4,588,0,1,test
4,610,0,1,test
4,610,7,1,test
4,611,13,1,test
4,179,13,0,test
4,43,27,0,test
4,120,7,0,test
4,115,0,0,test
4,142,27,0,test
4,142,75,0,test
4,35,17,0,test
4,239,13,0,test
4,179,76,0,test
4,120,76,0,test
4,125,13,0,test
4,43,7,0,test
4,142,13,0,test
4,472,7,0,test
4,125,17,0,test
4,582,0,0,test
4,35,13,0,test
4,61,0,0,test
4,120,14,0,test
4,143,56,0,test
4,582,75,0,test
4,53,27,0,test
4,440,53,0,test
4,197,106,0,test
4,588,102,0,test
4,445,15,0,test
4,325,101,0,test
4,240,23,0,test
4,549,27,0,test
4,601,118,0,test
4,326,71,0,test
4,421,106,0,test
4,445,56,0,test
4,323,102,0,test
4,171,30,0,test
4,147,106,0,test
4,525,76,0,test
4,611,106,0,test
4,112,73,0,test
4,258,76,0,test
4,151,75,0,test
4,523,75,0,test
4,136,71,0,test
4,425,86,0,test
4,402,73,0,test
4,451,23,0,test
4,371,73,0,test
4,342,75,0,test
4,529,53,0,test
4,232,53,0,test
4,325,27,0,test
4,44,76,0,test
4,306,101,0,test
4,573,27,0,test
4,159,0,0,test
4,410,73,0,test
4,61,30,0,test
4,423,86,0,test
4,573,14,0,test
4,423,118,0,test
4,53,101,0,test
4,611,73,0,test
4,122,118,0,test
4,494,15,0,test
4,347,75,0,test
4,563,71,0,test
4,242,48,0,test
4,51,102,0,test
4,326,118,0,test
4,61,7,0,test
4,432,2,0,test
4,164,96,0,test
4,529,86,0,test
4,136,101,0,test
4,588,7,0,test
4,436,13,0,test
4,451,73,0,test
4,587,23,0,test
4,147,53,0,test
4,179,7,0,test
4,198,56,0,test
4,239,75,0,test
4,219,11,0,test
4,472,2,0,test
4,85,14,0,test
4,573,86,0,test
4,526,23,0,test
4,373,106,0,test
4,440,11,0,test
4,531,86,0,test
4,314,14,0,test
4,133,27,0,test
4,371,53,0,test
4,127,27,0,test
4,258,73,0,test
4,197,13,0,test
4,314,75,0,test
4,404,101,0,test
4,136,2,0,test
4,223,14,0,test
4,95,14,0,test
4,107,106,0,test
4,432,86,0,test
4,445,14,0,test
4,186,76,0,test
4,279,13,0,test
4,572,53,0,test
4,376,86,0,test
4,386,96,0,test
4,171,56,0,test
4,531,30,0,test
4,529,14,0,test
4,324,96,0,test
4,572,71,0,test
4,179,17,0,test
4,151,7,0,test
4,347,118,0,test
4,169,56,0,test
4,451,118,0,test
5,0,0,1,train
5,0,9,1,train
5,0,10,1,train
5,0,11,1,train
5,2,0,1,train
5,2,13,1,train
5,2,14,1,train
5,2,15,1,train
5,3,0,1,train
5,3,10,1,train
5,3,16,1,train
5,5,0,1,train
5,5,9,1,train
5,6,0,1,train
5,6,8,1,train
5,6,9,1,train
5,6,16,1,train
5,6,21,1,train
5,6,22,1,train
5,6,23,1,train
5,7,9,1,train
5,7,13,1,train
5,8,0,1,train
5,8,8,1,train
5,8,10,1,train
5,8,13,1,train
5,8,25,1,train
5,8,26,1,train
5,8,27,1,train
5,8,28,1,train
5,8,29,1,train
5,8,30,1,train
5,9,0,1,train
5,9,1,1,train
5,9,6,1,train
5,9,7,1,train
5,9,14,1,train
5,9,17,1,train
5,10,9,1,train
5,10,13,1,train
5,10,28,1,train
5,11,9,1,train
5,12,0,1,train
5,12,9,1,train
5,15,9,1,train
5,15,13,1,train
5,16,0,1,train
5,16,6,1,train
5,16,9,1,train
5,16,10,1,train
5,16,17,1,train
5,16,36,1,train
5,17,0,1,train
5,17,1,1,train
5,19,0,1,train
5,19,10,1,train
5,19,39,1,train
5,22,9,1,train
5,23,0,1,train
5,23,3,1,train
5,24,0,1,train
5,24,1,1,train
5,24,17,1,train
5,25,0,1,train
5,25,1,1,train
5,25,3,1,train
5,25,7,1,train
5,25,9,1,train
5,25,10,1,train
5,25,17,1,train
5,25,22,1,train
5,25,38,1,train
5,26,0,1,train
5,28,17,1,train
5,28,34,1,train
5,28,45,1,train
5,29,39,1,train
5,30,9,1,train
5,30,10,1,train
5,30,30,1,train
5,30,47,1,train
5,31,10,1,train
5,31,48,1,train
5,33,0,1,train
5,33,6,1,train
5,33,50,1,train
5,33,51,1,train
5,33,52,1,train
5,35,0,1,train
5,35,1,1,train
5,35,3,1,train
5,35,52,1,train
5,36,0,1,train
5,36,3,1,train
5,36,13,1,train
5,36,50,1,train
5,36,52,1,train
5,37,0,1,train
5,37,3,1,train
5,38,1,1,train
5,38,38,1,train
5,38,52,1,train
5,39,0,1,train
5,39,52,1,train
5,39,56,1,train
5,42,0,1,train
5,42,1,1,train
5,42,10,1,train
5,42,16,1,train
5,42,34,1,train
5,42,50,1,train
5,42,53,1,train
5,42,54,1,train
5,42,59,1,train
5,43,0,1,train
5,44,0,1,train
5,44,16,1,train
5,44,23,1,train
5,45,3,1,train
5,45,7,1,train
5,45,13,1,train
5,45,17,1,train
5,45,52,1,train
5,46,0,1,train
5,46,7,1,train
5,46,16,1,train
5,48,0,1,train
5,48,10,1,train
5,48,34,1,train
5,48,52,1,train
5,49,10,1,train
5,49,63,1,train
5,50,10,1,train
5,50,63,1,train
5,51,3,1,train
5,51,7,1,train
5,51,13,1,train
5,51,52,1,train
5,53,0,1,train
5,53,64,1,train
5,54,13,1,train
5,55,0,1,train
5,55,1,1,train
5,55,6,1,train
5,55,7,1,train
5,55,9,1,train
5,55,13,1,train
5,55,52,1,train
5,56,6,1,train
5,56,13,1,train
5,57,1,1,train
5,57,13,1,train
5,57,26,1,train
5,57,52,1,train
5,59,9,1,train
5,59,13,1,train
5,59,26,1,train
5,59,34,1,train
5,59,52,1,train
5,60,1,1,train
5,60,52,1,train
5,61,1,1,train
5,61,52,1,train
5,63,9,1,train
5,63,13,1,train
5,65,1,1,train
5,65,52,1,train
5,66,1,1,train
5,66,13,1,train
5,66,52,1,train
5,66,65,1,train
5,67,1,1,train
5,67,52,1,train
5,68,33,1,train
5,68,66,1,train
5,69,0,1,train
5,69,1,1,train
5,69,9,1,train
5,69,10,1,train
5,69,13,1,train
5,69,16,1,train
5,69,26,1,train
5,69,30,1,train
5,69,52,1,train
5,70,1,1,train
5,72,0,1,train
5,72,13,1,train
5,73,0,1,train
5,73,1,1,train
5,73,3,1,train
5,73,7,1,train
5,73,16,1,train
5,73,38,1,train
5,73,53,1,train
5,74,0,1,train
5,74,1,1,train
5,74,6,1,train
5,74,8,1,train
5,74,9,1,train
5,74,10,1,train
5,74,26,1,train
5,74,40,1,train
5,74,48,1,train
5,74,52,1,train
5,74,53,1,train
5,74,54,1,train
5,74,59,1,train
5,74,67,1,train
5,74,68,1,train
5,74,69,1,train
5,75,26,1,train
5,75,65,1,train
5,75,67,1,train
5,75,70,1,train
5,76,0,1,train
5,76,1,1,train
5,76,7,1,train
5,76,13,1,train
5,76,53,1,train
5,76,54,1,train
5,76,56,1,train
5,76,71,1,train
5,77,13,1,train
5,77,34,1,train
5,77,38,1,train
5,77,53,1,train
5,77,54,1,train
5,78,1,1,train
5,78,52,1,train
5,79,1,1,train
5,79,52,1,train
5,81,10,1,train
5,81,13,1,train
5,82,1,1,train
5,82,10,1,train
5,82,52,1,train
5,83,0,1,train
5,83,6,1,train
5,83,13,1,train
5,85,1,1,train
5,85,10,1,train
5,85,52,1,train
5,86,10,1,train
5,88,0,1,train
5,88,9,1,train
5,88,52,1,train
5,89,1,1,train
5,89,52,1,train
5,90,1,1,train
5,90,52,1,train
5,92,3,1,train
5,92,7,1,train
5,92,72,1,train
5,92,73,1,train
5,93,0,1,train
5,93,26,1,train
5,93,52,1,train
5,94,1,1,train
5,94,13,1,train
5,95,0,1,train
5,95,1,1,train
5,95,10,1,train
5,95,13,1,train
5,95,26,1,train
5,95,48,1,train
5,95,52,1,train
5,96,13,1,train
5,96,50,1,train
5,97,0,1,train
5,97,13,1,train
5,100,0,1,train
5,100,1,1,train
5,100,39,1,train
5,100,52,1,train
5,101,0,1,train
5,101,1,1,train
5,101,6,1,train
5,101,10,1,train
5,101,13,1,train
5,101,34,1,train
5,101,52,1,train
5,101,76,1,train
5,103,0,1,train
5,103,1,1,train
5,103,3,1,train
5,103,10,1,train
5,103,17,1,train
5,103,34,1,train
5,103,52,1,train
5,103,75,1,train
5,104,0,1,train
5,104,3,1,train
5,104,6,1,train
5,104,10,1,train
5,104,50,1,train
5,104,56,1,train
5,107,1,1,train
5,107,6,1,train
5,107,10,1,train
5,108,1,1,train
5,108,52,1,train
5,109,0,1,train
5,109,6,1,train
5,109,10,1,train
5,109,13,1,train
5,109,34,1,train
5,110,3,1,train
5,110,9,1,train
5,110,10,1,train
5,110,42,1,train
5,111,0,1,train
5,111,34,1,train
5,112,0,1,train
5,112,17,1,train
5,112,39,1,train
5,113,0,1,train
5,113,1,1,train
5,113,6,1,train
5,113,52,1,train
5,114,65,1,train
5,115,10,1,train
5,115,51,1,train
5,115,75,1,train
5,116,1,1,train
5,116,3,1,train
5,116,6,1,train
5,116,10,1,train
5,116,27,1,train
5,116,29,1,train
5,116,42,1,train
5,116,52,1,train
5,117,0,1,train
5,117,10,1,train
5,118,0,1,train
5,118,7,1,train
5,118,10,1,train
5,118,16,1,train
5,118,29,1,train
5,118,52,1,train
5,118,56,1,train
5,118,75,1,train
5,119,29,1,train
5,120,8,1,train
5,120,9,1,train
5,120,13,1,train
5,122,1,1,train
5,122,3,1,train
5,122,6,1,train
5,122,10,1,train
5,122,80,1,train
5,123,10,1,train
5,123,29,1,train
5,124,0,1,train
5,124,51,1,train
5,124,81,1,train
5,125,0,1,train
5,125,75,1,train
5,126,0,1,train
5,126,6,1,train
5,126,9,1,train
5,126,13,1,train
5,126,16,1,train
5,126,29,1,train
5,126,52,1,train
5,126,75,1,train
5,126,80,1,train
5,127,1,1,train
5,127,13,1,train
5,129,0,1,train
5,129,1,1,train
5,129,10,1,train
5,129,14,1,train
5,129,16,1,train
5,129,17,1,train
5,129,29,1,train
5,129,34,1,train
5,129,49,1,train
5,129,50,1,train
5,129,52,1,train
5,129,82,1,train
5,129,83,1,train
5,131,0,1,train
5,131,14,1,train
5,131,17,1,train
5,131,27,1,train
5,132,0,1,train
5,132,6,1,train
5,132,29,1,train
5,133,0,1,train
5,133,1,1,train
5,133,7,1,train
5,133,34,1,train
5,133,52,1,train
5,133,65,1,train
5,133,67,1,train
5,135,0,1,train
5,135,26,1,train
5,136,0,1,train
5,136,3,1,train
5,136,13,1,train
5,136,75,1,train
5,136,85,1,train
5,137,1,1,train
5,137,3,1,train
5,137,7,1,train
5,137,13,1,train
5,137,16,1,train
5,137,29,1,train
5,139,0,1,train
5,139,13,1,train
5,139,29,1,train
5,140,29,1,train
5,141,0,1,train
5,141,1,1,train
5,141,7,1,train
5,141,10,1,train
5,141,13,1,train
5,141,29,1,train
5,141,50,1,train
5,141,52,1,train
5,141,75,1,train
5,141,82,1,train
5,141,86,1,train
5,142,0,1,train
5,142,10,1,train
5,143,0,1,train
5,143,1,1,train
5,143,3,1,train
5,143,10,1,train
5,143,14,1,train
5,143,16,1,train
5,143,40,1,train
5,143,52,1,train
5,144,29,1,train
5,145,0,1,train
5,145,1,1,train
5,145,3,1,train
5,145,10,1,train
5,145,13,1,train
5,145,52,1,train
5,146,29,1,train
5,147,0,1,train
5,147,1,1,train
5,147,3,1,train
5,147,10,1,train
5,147,13,1,train
5,147,14,1,train
5,147,29,1,train
5,147,40,1,train
5,148,0,1,train
5,148,1,1,train
5,148,10,1,train
5,148,13,1,train
5,148,16,1,train
5,148,23,1,train
5,148,39,1,train
5,148,52,1,train
5,148,82,1,train
5,148,87,1,train
5,148,88,1,train
5,149,1,1,train
5,149,38,1,train
5,149,52,1,train
5,150,6,1,train
5,150,9,1,train
5,150,10,1,train
5,150,13,1,train
5,150,42,1,train
5,150,87,1,train
5,151,0,1,train
5,151,23,1,train
5,151,89,1,train
5,151,90,1,train
5,152,0,1,train
5,152,6,1,train
5,152,7,1,train
5,153,0,1,train
5,153,6,1,train
5,153,10,1,train
5,153,13,1,train
5,153,14,1,train
5,153,16,1,train
5,153,17,1,train
5,153,29,1,train
5,153,34,1,train
5,153,45,1,train
5,153,52,1,train
5,153,76,1,train
5,153,91,1,train
5,153,92,1,train
5,153,93,1,train
5,154,0,1,train
5,154,1,1,train
5,154,29,1,train
5,154,52,1,train
5,154,75,1,train
5,155,0,1,train
5,155,1,1,train
5,155,10,1,train
5,155,13,1,train
5,155,16,1,train
5,155,34,1,train
5,157,0,1,train
5,157,1,1,train
5,157,7,1,train
5,157,13,1,train
5,157,14,1,train
5,157,16,1,train
5,157,17,1,train
5,157,29,1,train
5,157,52,1,train
5,158,0,1,train
5,158,7,1,train
5,158,8,1,train
5,158,9,1,train
5,158,10,1,train
5,158,13,1,train
5,158,33,1,train
5,158,38,1,train
5,159,29,1,train
5,162,0,1,train
5,162,7,1,train
5,164,0,1,train
5,164,1,1,train
5,164,13,1,train
5,164,52,1,train
5,165,27,1,train
5,165,29,1,train
5,165,51,1,train
5,167,0,1,train
5,167,1,1,train
5,167,10,1,train
5,167,65,1,train
5,167,67,1,train
5,168,1,1,train
5,168,52,1,train
5,169,1,1,train
5,169,10,1,train
5,169,52,1,train
5,170,0,1,train
5,170,1,1,train
5,170,10,1,train
5,170,29,1,train
5,170,52,1,train
5,170,80,1,train
5,170,82,1,train
5,171,10,1,train
5,171,38,1,train
5,172,0,1,train
5,172,1,1,train
5,172,3,1,train
5,172,52,1,train
5,173,10,1,train
5,173,23,1,train
5,174,29,1,train
5,175,0,1,train
5,175,1,1,train
5,175,10,1,train
5,175,13,1,train
5,175,14,1,train
5,175,26,1,train
5,175,52,1,train
5,176,0,1,train
5,176,1,1,train
5,176,13,1,train
5,176,16,1,train
5,176,52,1,train
5,177,65,1,train
5,179,1,1,train
5,179,52,1,train
5,180,0,1,train
5,180,1,1,train
5,180,14,1,train
5,180,26,1,train
5,180,52,1,train
5,181,0,1,train
5,181,10,1,train
5,181,16,1,train
5,181,34,1,train
5,181,50,1,train
5,181,75,1,train
5,182,29,1,train
5,183,0,1,train
5,183,1,1,train
5,183,7,1,train
5,183,10,1,train
5,183,13,1,train
5,183,28,1,train
5,183,29,1,train
5,183,52,1,train
5,183,75,1,train
5,183,94,1,train
5,183,95,1,train
5,184,0,1,train
5,184,9,1,train
5,184,10,1,train
5,184,16,1,train
5,184,17,1,train
5,184,28,1,train
5,184,64,1,train
5,184,96,1,train
5,185,0,1,train
5,185,3,1,train
5,185,7,1,train
5,185,10,1,train
5,185,13,1,train
5,185,16,1,train
5,185,27,1,train
5,185,34,1,train
5,185,52,1,train
5,185,82,1,train
5,186,0,1,train
5,186,1,1,train
5,186,10,1,train
5,186,14,1,train
5,186,52,1,train
5,188,0,1,train
5,188,1,1,train
5,188,3,1,train
5,188,9,1,train
5,188,10,1,train
5,188,13,1,train
5,188,16,1,train
5,188,51,1,train
5,190,0,1,train
5,190,1,1,train
5,192,7,1,train
5,192,9,1,train
5,192,10,1,train
5,192,13,1,train
5,192,39,1,train
5,193,0,1,train
5,193,6,1,train
5,193,10,1,train
5,193,17,1,train
5,194,0,1,train
5,194,10,1,train
5,195,1,1,train
5,195,52,1,train
5,196,0,1,train
5,197,0,1,train
5,197,7,1,train
5,197,10,1,train
5,197,29,1,train
5,197,38,1,train
5,197,75,1,train
5,198,0,1,train
5,198,14,1,train
5,199,0,1,train
5,199,38,1,train
5,199,92,1,train
5,202,0,1,train
5,202,1,1,train
5,202,6,1,train
5,202,9,1,train
5,202,10,1,train
5,202,13,1,train
5,202,14,1,train
5,202,17,1,train
5,202,29,1,train
5,202,48,1,train
5,203,0,1,train
5,203,1,1,train
5,203,9,1,train
5,203,17,1,train
5,203,29,1,train
5,203,38,1,train
5,203,52,1,train
5,204,1,1,train
5,204,29,1,train
5,204,52,1,train
5,207,0,1,train
5,207,7,1,train
5,207,13,1,train
5,207,16,1,train
5,208,0,1,train
5,208,7,1,train
5,208,10,1,train
5,208,13,1,train
5,208,14,1,train
5,208,16,1,train
5,208,27,1,train
5,208,29,1,train
5,208,42,1,train
5,208,52,1,train
5,208,82,1,train
5,209,1,1,train
5,209,52,1,train
5,211,0,1,train
5,211,3,1,train
5,211,7,1,train
5,211,13,1,train
5,211,38,1,train
5,211,53,1,train
5,211,54,1,train
5,212,0,1,train
5,212,1,1,train
5,212,9,1,train
5,212,48,1,train
5,212,67,1,train
5,213,9,1,train
5,213,59,1,train
5,215,0,1,train
5,215,9,1,train
5,215,13,1,train
5,215,29,1,train
5,215,34,1,train
5,215,99,1,train
5,218,0,1,train
5,218,1,1,train
5,218,10,1,train
5,218,13,1,train
5,218,39,1,train
5,218,52,1,train
5,219,7,1,train
5,219,10,1,train
5,220,0,1,train
5,220,1,1,train
5,220,6,1,train
5,220,7,1,train
5,220,8,1,train
5,220,9,1,train
5,220,10,1,train
5,220,13,1,train
5,220,16,1,train
5,220,17,1,train
5,220,29,1,train
5,220,34,1,train
5,220,38,1,train
5,220,50,1,train
5,220,52,1,train
5,220,53,1,train
5,220,65,1,train
5,220,67,1,train
5,220,83,1,train
5,220,86,1,train
5,220,101,1,train
5,220,102,1,train
5,220,103,1,train
5,220,104,1,train
5,220,105,1,train
5,220,106,1,train
5,221,7,1,train
5,221,66,1,train
5,222,9,1,train
5,222,13,1,train
5,223,0,1,train
5,223,1,1,train
5,223,3,1,train
5,223,8,1,train
5,223,10,1,train
5,223,16,1,train
5,223,27,1,train
5,223,52,1,train
5,224,0,1,train
5,225,3,1,train
5,225,16,1,train
5,225,38,1,train
5,226,7,1,train
5,226,10,1,train
5,227,0,1,train
5,227,1,1,train
5,227,3,1,train
5,227,6,1,train
5,227,10,1,train
5,227,13,1,train
5,227,17,1,train
5,228,29,1,train
5,228,65,1,train
5,229,0,1,train
5,229,27,1,train
5,229,49,1,train
5,229,52,1,train
5,229,107,1,train
5,229,108,1,train
5,231,0,1,train
5,231,29,1,train
5,231,34,1,train
5,232,13,1,train
5,232,29,1,train
5,233,7,1,train
5,233,10,1,train
5,233,14,1,train
5,233,34,1,train
5,233,109,1,train
5,234,0,1,train
5,234,1,1,train
5,234,10,1,train
5,234,13,1,train
5,234,52,1,train
5,235,29,1,train
5,236,10,1,train
5,236,38,1,train
5,237,0,1,train
5,237,1,1,train
5,237,6,1,train
5,237,10,1,train
5,237,14,1,train
5,238,1,1,train
5,238,52,1,train
5,239,0,1,train
5,239,1,1,train
5,239,10,1,train
5,239,17,1,train
5,239,28,1,train
5,239,96,1,train
5,239,111,1,train
5,240,29,1,train
5,242,1,1,train
5,242,52,1,train
5,244,1,1,train
5,244,52,1,train
5,245,0,1,train
5,245,1,1,train
5,245,8,1,train
5,245,42,1,train
5,245,76,1,train
5,245,114,1,train
5,245,115,1,train
5,246,0,1,train
5,246,3,1,train
5,246,13,1,train
5,246,17,1,train
5,246,27,1,train
5,246,34,1,train
5,246,65,1,train
5,246,116,1,train
5,247,10,1,train
5,248,0,1,train
5,248,14,1,train
5,248,50,1,train
5,248,115,1,train
5,248,116,1,train
5,249,10,1,train
5,249,50,1,train
5,249,51,1,train
5,249,82,1,train
5,250,0,1,train
5,250,9,1,train
5,253,0,1,train
5,253,1,1,train
5,253,52,1,train
5,255,29,1,train
5,256,0,1,train
5,256,13,1,train
5,256,14,1,train
5,256,16,1,train
5,256,52,1,train
5,257,13,1,train
5,258,0,1,train
5,258,10,1,train
5,258,16,1,train
5,258,17,1,train
5,258,39,1,train
5,258,50,1,train
5,258,52,1,train
5,258,58,1,train
5,258,95,1,train
5,258,117,1,train
5,259,0,1,train
5,259,3,1,train
5,259,7,1,train
5,259,9,1,train
5,259,14,1,train
5,259,16,1,train
5,259,17,1,train
5,259,27,1,train
5,259,38,1,train
5,259,50,1,train
5,259,51,1,train
5,259,67,1,train
5,260,0,1,train
5,260,14,1,train
5,261,1,1,train
5,261,10,1,train
5,261,29,1,train
5,261,48,1,train
5,262,1,1,train
5,262,26,1,train
5,262,52,1,train
5,263,0,1,train
5,263,10,1,train
5,263,38,1,train
5,263,49,1,train
5,263,52,1,train
5,263,75,1,train
5,265,6,1,train
5,265,29,1,train
5,266,0,1,train
5,266,10,1,train
5,266,13,1,train
5,266,16,1,train
5,266,17,1,train
5,266,39,1,train
5,266,75,1,train
5,266,91,1,train
5,267,29,1,train
5,268,0,1,train
5,268,1,1,train
5,268,3,1,train
5,268,10,1,train
5,268,13,1,train
5,268,82,1,train
5,268,118,1,train
5,271,0,1,train
5,271,1,1,train
5,271,10,1,train
5,271,13,1,train
5,271,29,1,train
5,271,38,1,train
5,271,51,1,train
5,271,52,1,train
5,272,0,1,train
5,272,7,1,train
5,274,1,1,train
5,274,16,1,train
5,274,29,1,train
5,274,52,1,train
5,275,29,1,train
5,277,0,1,train
5,277,29,1,train
5,278,29,1,train
5,279,1,1,train
5,279,51,1,train
5,279,52,1,train
5,280,1,1,train
5,280,3,1,train
5,280,10,1,train
5,280,13,1,train
5,280,16,1,train
5,281,29,1,train
5,283,29,1,train
5,283,66,1,train
5,283,75,1,train
5,284,3,1,train
5,284,6,1,train
5,284,10,1,train
5,284,13,1,train
5,284,51,1,train
5,284,82,1,train
5,285,0,1,train
5,285,13,1,train
5,285,16,1,train
5,285,52,1,train
5,285,66,1,train
5,285,92,1,train
5,286,29,1,train
5,287,0,1,train
5,287,13,1,train
5,287,16,1,train
5,287,29,1,train
5,287,51,1,train
5,289,0,1,train
5,289,6,1,train
5,289,9,1,train
5,289,13,1,train
5,289,16,1,train
5,289,29,1,train
5,289,52,1,train
5,289,75,1,train
5,290,1,1,train
5,290,29,1,train
5,290,52,1,train
5,291,1,1,train
5,291,52,1,train
5,292,2,1,train
5,292,10,1,train
5,293,1,1,train
5,293,52,1,train
5,294,1,1,train
5,294,52,1,train
5,296,1,1,train
5,296,52,1,train
5,297,1,1,train
5,297,52,1,train
5,298,1,1,train
5,298,52,1,train
5,299,1,1,train
5,299,52,1,train
5,300,1,1,train
5,300,52,1,train
5,301,1,1,train
5,301,52,1,train
5,302,1,1,train
5,302,52,1,train
5,303,1,1,train
5,303,52,1,train
5,304,1,1,train
5,304,52,1,train
5,305,1,1,train
5,305,52,1,train
5,306,10,1,train
5,306,26,1,train
5,307,1,1,train
5,307,10,1,train
5,307,29,1,train
5,307,71,1,train
5,309,1,1,train
5,309,52,1,train
5,310,0,1,train
5,310,3,1,train
5,310,7,1,train
5,310,9,1,train
5,310,13,1,train
5,310,50,1,train
5,311,1,1,train
5,311,13,1,train
5,312,0,1,train
5,312,13,1,train
5,312,16,1,train
5,314,1,1,train
5,314,3,1,train
5,314,51,1,train
5,314,52,1,train
5,314,66,1,train
5,316,0,1,train
5,316,7,1,train
5,316,29,1,train
5,316,50,1,train
5,316,51,1,train
5,317,0,1,train
5,317,3,1,train
5,317,17,1,train
5,317,50,1,train
5,317,53,1,train
5,317,54,1,train
5,317,71,1,train
5,317,119,1,train
5,318,1,1,train
5,318,13,1,train
5,318,52,1,train
5,318,56,1,train
5,319,0,1,train
5,319,1,1,train
